"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"BM","Logistic",64118550,10000,100,100,3,5,0,0.4447,0.431899018788498,0.457500981211502,0.6864,0.677306465144599,0.695493534855401,0.7888,0.782085768515876,0.795514231484124,7888,6864,4447
"BM","Logistic",48601,10000,100,100,0.5,2,0,0.0608,0.0546443107144093,0.0669556892855907,0.1738,0.166372826782039,0.181227173217961,0.2708,0.263490064207915,0.278109935792085,2708,1738,608
"BM","Logistic",88834,10000,100,100,1,2,0,0.2975,0.285723601100506,0.309276398899494,0.5289,0.519116383811371,0.538683616188629,0.6498,0.641952816169102,0.657647183830898,6498,5289,2975
"BM","Logistic",21307264,10000,100,100,1.5,2,0,0.6864,0.674448497047187,0.698351502952813,0.8609,0.854117403362251,0.867682596637749,0.919,0.914511862357559,0.923488137642442,9190,8609,6864
"BM","Logistic",112038005,10000,100,100,2,2,0,0.9304,0.923844809316794,0.936955190683206,0.9814,0.978751892750208,0.984048107249792,0.991,0.989446454475241,0.992553545524759,9910,9814,9304
"BM","Logistic",9465549,10000,100,100,2.5,2,0,0.9942,0.992243874408547,0.996156125591453,0.9991,0.998512264659562,0.999687735340438,0.9997,0.999415120383714,0.999984879616286,9997,9991,9942
"BM","Logistic",16370543,10000,100,100,3,2,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"BM","Logistic",49995515,10000,100,100,5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"BM","Logistic",65398,10000,10,100,0,1,1,0.016,0.0127677614979089,0.0192322385020911,0.0569,0.0523596317613656,0.0614403682386344,0.1047,0.0996635614973699,0.10973643850263,1047,569,160
"BM","Logistic",22196659,10000,10,100,0,3,1,0.0161,0.0128578412422733,0.0193421587577267,0.0611,0.0564055324001118,0.0657944675998882,0.1119,0.106714246363355,0.117085753636645,1119,611,161
"BM","Logistic",45918425,10000,10,100,0,5,1,0.0162,0.012947953288365,0.019452046711635,0.0551,0.0506277631549302,0.0595722368450698,0.1046,0.099565686119132,0.109634313880868,1046,551,162
"BM","Logistic",60910272,10000,10,100,0,2,1,0.0148,0.011689437600289,0.017910562399711,0.055,0.0505315868588502,0.0594684131411498,0.0955,0.0906652739168206,0.100334726083179,955,550,148
"BM","Logistic",29031442,10000,10,100,0.5,1,0,0.0577,0.0516934048536549,0.0637065951463451,0.1436,0.136726599967527,0.150473400032473,0.2249,0.218031854319107,0.231768145680893,2249,1436,577
"BM","Logistic",623665,10000,10,100,1.5,1,0,0.4427,0.429904857081623,0.455495142918377,0.6679,0.658669053564536,0.677130946435464,0.7797,0.772882315212202,0.786517684787798,7797,6679,4427
"BM","Logistic",41848,10000,10,100,2,1,0,0.6934,0.681522532449055,0.705277467550945,0.8701,0.863510609715732,0.876689390284268,0.9285,0.924261522547025,0.932738477452975,9285,8701,6934
"BM","Logistic",11903124,10000,10,100,2.5,1,0,0.8587,0.849726999931603,0.867673000068397,0.9616,0.957833665305579,0.965366334694421,0.9842,0.982148667191336,0.986251332808664,9842,9616,8587
"BM","Logistic",49916,10000,10,100,0.5,3,0,0.0222,0.0184046890594293,0.0259953109405707,0.0682,0.0632590596399471,0.0731409403600529,0.1175,0.112202850956942,0.122797149043058,1175,682,222
"BM","Logistic",1358431,10000,10,100,1.5,3,0,0.0565,0.0505524098320076,0.0624475901679924,0.1432,0.136334576863616,0.150065423136384,0.2136,0.206858007285557,0.220341992714443,2136,1432,565
