"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",392043,1000,20,20,2,3,1,-3,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.051,0.0373643995951773,0.0646356004048227,0.104,0.0881205090257905,0.119879490974209
"Bayes_TTest_VarUnequal","ghEqual",171078,1000,20,20,2.5,3,1,1,0,0,0.417,0.376834963722959,0.457165036277041,0.665,0.635745727833357,0.694254272166643,0.773,0.751209430645919,0.794790569354081
"Bayes_TTest_VarUnequal","ghEqual",140542,1000,20,20,2.5,3,3,3,0,0,0.359,0.319922920562765,0.398077079437235,0.631,0.601092236753645,0.660907763246355,0.737,0.714097783256309,0.759902216743691
"Bayes_TTest_VarUnequal","ghEqual",7118137,1000,20,20,2.5,3,1,3,0,0,0.621,0.581480516152358,0.660519483847642,0.834,0.810938203226982,0.857061796773018,0.916,0.901570433561607,0.930429566438393
"Bayes_TTest_VarUnequal","ghEqual",10223269,1000,20,20,2.5,3,-1,1,0,0,0.991,0.9833068546001,0.9986931453999,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",649331,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",724030,1000,20,20,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",64244,1000,20,20,2.5,3,1,-3,0,0,0.012,0.00313017698846251,0.0208698230115375,0.054,0.0399912779169547,0.0680087220830453,0.098,0.0825338503207812,0.113466149679219
"Bayes_TTest_VarUnequal","ghEqual",210371,1000,100,100,0,1,1,1,0,1,0.009,0.00130685460010016,0.0166931453998998,0.061,0.0461661533512039,0.0758338466487961,0.106,0.0899864509523966,0.122013549047603
"Bayes_TTest_VarUnequal","ghEqual",314937,1000,100,100,0,1,3,3,0,1,0.009,0.00130685460010016,0.0166931453998998,0.054,0.0399912779169547,0.0680087220830453,0.102,0.0862563960320389,0.117743603967961
"Bayes_TTest_VarUnequal","ghEqual",1314789,1000,100,100,0,1,1,3,0,1,0.119,0.0926240996350077,0.145375900364992,0.289,0.260904304130348,0.317095695869652,0.426,0.400276702056307,0.451723297943693
"Bayes_TTest_VarUnequal","ghEqual",1901988,1000,100,100,0,1,-1,1,0,1,0.974,0.961036806279932,0.986963193720068,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",22939,1000,100,100,0,1,-3,3,0,1,1,1,1,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",2346733,1000,100,100,0,1,-1,3,0,1,1,1,1,1,1,1,1,1,1
