"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"VW","ghEqual",17261283,1000,10,100,2,3,-1,1,0,0,0.887,0.861210264362425,0.912789735637575,0.982,0.973759604281347,0.990240395718653,0.994,0.989982695791952,0.998017304208048
"VW","ghEqual",2023989,1000,10,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",246359,1000,10,100,2,3,-1,3,0,0,0.978,0.966051135768785,0.989948864231215,0.994,0.98921342477339,0.99878657522661,0.997,0.994155053467111,0.999844946532889
"VW","ghEqual",28351,1000,10,100,2,3,1,-3,0,0,0.029,0.0153304419828584,0.0426695580171416,0.107,0.087840962404129,0.126159037595871,0.162,0.142833385017171,0.181166614982829
"VW","ghEqual",314040,1000,10,100,2.5,3,1,1,0,0,0.742,0.706358361228249,0.777641638771751,0.863,0.841688120458298,0.884311879541702,0.919,0.904807262597547,0.933192737402453
"VW","ghEqual",55341735,1000,10,100,2.5,3,3,3,0,0,0.81,0.778043061373154,0.841956938626846,0.913,0.895531682118761,0.930468317881239,0.946,0.934242679680301,0.957757320319699
"VW","ghEqual",169932790,1000,10,100,2.5,3,1,3,0,0,0.845,0.815519145846838,0.874480854153162,0.928,0.911978753306936,0.944021246693064,0.959,0.948685049831676,0.969314950168324
"VW","ghEqual",59364485,1000,10,100,2.5,3,-1,1,0,0,0.971,0.957330441982858,0.984669558017142,0.993,0.987832509158208,0.998167490841792,0.997,0.994155053467111,0.999844946532889
"VW","ghEqual",187294528,1000,10,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"VW","ghEqual",48826531,1000,10,100,2.5,3,-1,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"VW","ghEqual",79015236,1000,10,100,2.5,3,1,-3,0,0,0.018,0.00716976562691277,0.0288302343730872,0.079,0.062281418289819,0.095718581710181,0.147,0.128579598788979,0.165420401211021
