"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_4_asymp","GLDLS",69748,10000,100,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",1627887,10000,100,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",52495,10000,100,100,2.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",828724,10000,10,100,0,2,-0.002,-0.002,1,0.6431,0.630758771669624,0.655441228330376,0.787,0.778975218073991,0.795024781926009,0.844,0.838031029606373,0.849968970393627,8440,7870,6431
"SmoothFixed_4_asymp","GLDLS",63119,10000,10,100,0,2,-0.02,-0.02,1,0.642,0.629650343273046,0.654349656726954,0.7848,0.776745164007033,0.792854835992967,0.8409,0.834883094808627,0.846916905191373,8409,7848,6420
"SmoothFixed_4_asymp","GLDLS",1289440,10000,10,100,0,2,-0.05,-0.05,1,0.6384,0.626023253131532,0.650776746868468,0.7836,0.775528915145632,0.791671084854367,0.8429,0.836913926821114,0.848886073178886,8429,7836,6384
"SmoothFixed_4_asymp","GLDLS",2734441,10000,10,100,0,2,-0.1,-0.1,1,0.6356,0.623202703529363,0.647997296470637,0.783,0.774920828646451,0.791079171353549,0.8446,0.838640402242508,0.850559597757492,8446,7830,6356
"SmoothFixed_4_asymp","GLDLS",72838,10000,10,100,0,2,-0.2,-0.2,1,0.6333,0.620886162453974,0.645713837546026,0.7837,0.775630265349493,0.791769734650507,0.8431,0.83711702871142,0.84908297128858,8431,7837,6333
"SmoothFixed_4_asymp","GLDLS",1057536,10000,10,100,0.5,2,-0.002,-0.002,0,0.8561,0.847058541272256,0.865141458727744,0.9257,0.920559733804403,0.930840266195597,0.9491,0.945484396649662,0.952715603350338,9491,9257,8561
"SmoothFixed_4_asymp","GLDLS",1131053,10000,10,100,0.5,2,-0.002,-0.02,0,0.8559,0.846853317217027,0.864946682782973,0.9232,0.917981032657546,0.928418967342454,0.9476,0.943934408440702,0.951265591559298,9476,9232,8559
"SmoothFixed_4_asymp","GLDLS",27215020,10000,10,100,0.5,2,-0.002,-0.05,0,0.8597,0.850753603178954,0.868646396821046,0.931,0.926032298897881,0.93596770110212,0.9537,0.950243295228578,0.957156704771422,9537,9310,8597
"SmoothFixed_4_asymp","GLDLS",247522,10000,10,100,0.5,2,-0.002,-0.1,0,0.8499,0.840699315906074,0.859100684093926,0.9174,0.912004577447651,0.922795422552349,0.9434,0.939598788330663,0.947201211669337,9434,9174,8499
"SmoothFixed_4_asymp","GLDLS",2557227,10000,10,100,0.5,2,-0.002,-0.2,0,0.8532,0.844083370406703,0.862316629593297,0.9217,0.916434595428877,0.926965404571123,0.9457,0.941972286627868,0.949427713372132,9457,9217,8532
"SmoothFixed_4_asymp","GLDLS",296072263,10000,10,100,1,2,-0.002,-0.002,0,0.9929,0.990737143089989,0.995062856910011,0.9977,0.996761098624136,0.998638901375864,0.9991,0.998606722124989,0.999593277875011,9991,9977,9929
"SmoothFixed_4_asymp","GLDLS",32120531,10000,10,100,1,2,-0.002,-0.02,0,0.9913,0.988907741876081,0.993692258123919,0.9968,0.995693031978059,0.997906968021941,0.9982,0.997502714012833,0.998897285987167,9982,9968,9913
"SmoothFixed_4_asymp","GLDLS",46878402,10000,10,100,1,2,-0.002,-0.05,0,0.9909,0.988453859100758,0.993346140899242,0.9966,0.995459077956037,0.997740922043963,0.9987,0.998107272464133,0.999292727535867,9987,9966,9909
"SmoothFixed_4_asymp","GLDLS",6251669,10000,10,100,1,2,-0.002,-0.1,0,0.9909,0.988453859100758,0.993346140899242,0.9969,0.995810410984637,0.997989589015363,0.9981,0.997383642634591,0.998816357365409,9981,9969,9909
"SmoothFixed_4_asymp","GLDLS",2587326,10000,10,100,1,2,-0.002,-0.2,0,0.986,0.982973446648347,0.989026553351653,0.9949,0.993503853876415,0.996296146123585,0.9975,0.996678528768383,0.998321471231617,9975,9949,9860
"SmoothFixed_4_asymp","GLDLS",76345,10000,10,100,1.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",43083623,10000,10,100,1.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",28376885,10000,10,100,1.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",902431,10000,10,100,1.5,2,-0.002,-0.1,0,0.9998,0.999435735018296,1.0001642649817,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9998
"SmoothFixed_4_asymp","GLDLS",23220,10000,10,100,1.5,2,-0.002,-0.2,0,0.9996,0.999084903050306,1.00011509694969,0.9997,0.99936056896783,1.00003943103217,0.9997,0.999415120383714,0.999984879616286,9997,9997,9996
"SmoothFixed_4_asymp","GLDLS",8461052,10000,10,100,2,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",3386247,10000,10,100,2,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",74983576,10000,10,100,2,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",3619881,10000,10,100,2,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",7555193,10000,10,100,2,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",85024388,10000,10,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",44642185,10000,10,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",148847502,10000,10,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",23964998,10000,10,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"SmoothFixed_4_asymp","GLDLS",497549,10000,10,100,2.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
