"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"TTest_VarUnequal","ghEqual",44901586,1000,100,100,1,3,3,3,0,0,0.292,0.254961455385828,0.329038544614172,0.544,0.513129906666808,0.574870093333192,0.66,0.635357921962627,0.684642078037373
"TTest_VarUnequal","ghEqual",334983354,1000,100,100,1,3,1,3,0,0,0.82,0.788703985276077,0.851296014723923,0.939,0.924166153351204,0.953833846648796,0.969,0.959984109307728,0.978015890692272
"TTest_VarUnequal","ghEqual",41742,1000,100,100,1,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",180595,1000,100,100,1,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",154054,1000,100,100,1,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",217461,1000,100,100,1,3,1,-3,0,0,0.864,0.836076350111348,0.891923649888652,0.962,0.950149534625172,0.973850465374828,0.983,0.976275389693447,0.989724610306553
"TTest_VarUnequal","ghEqual",67390,1000,100,100,1.5,3,1,1,0,0,0.738,0.702180073921684,0.773819926078316,0.897,0.878160433508172,0.915839566491828,0.945,0.933140588152231,0.956859411847769
"TTest_VarUnequal","ghEqual",133777,1000,100,100,1.5,3,3,3,0,0,0.717,0.680305696028729,0.75369430397127,0.887,0.867377375058367,0.906622624941633,0.931,0.917815450710206,0.944184549289794
"TTest_VarUnequal","ghEqual",41137,1000,100,100,1.5,3,1,3,0,0,0.98,0.968595561846369,0.991404438153631,0.997,0.993610276471451,1.00038972352855,0.999,0.997355822705728,1.00064417729427
"TTest_VarUnequal","ghEqual",34361882,1000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",95144485,1000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",20849,1000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"TTest_VarUnequal","ghEqual",124781,1000,100,100,1.5,3,1,-3,0,0,0.392,0.352231365264369,0.431768634735631,0.682,0.653135647563127,0.710864352436873,0.799,0.778153299806084,0.819846700193916
"TTest_VarUnequal","ghEqual",45702,1000,100,100,2,3,1,1,0,0,0.958,0.941659954616464,0.974340045383535,0.993,0.987832509158208,0.998167490841792,0.996,0.992716586593193,0.999283413406807
"TTest_VarUnequal","ghEqual",9072629,1000,100,100,2,3,3,3,0,0,0.947,0.92875017169352,0.96524982830648,0.987,0.979979204489518,0.994020795510482,0.995,0.991330875530184,0.998669124469816
"TTest_VarUnequal","ghEqual",16191347,1000,100,100,2,3,1,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
