"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","GLDLS",177753358,10000,20,20,1.5,2,-0.002,-0.2,0,0.9673,0.962718577663204,0.971881422336796,0.9942,0.992711643571721,0.995688356428279,0.9978,0.997029275805557,0.998570724194443,9978,9942,9673
"AD","GLDLS",58418358,10000,20,20,2,2,-0.002,-0.002,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","GLDLS",17457,10000,20,20,2,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",6418288,10000,20,20,2,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",63845448,10000,20,20,2,2,-0.002,-0.1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","GLDLS",148031,10000,20,20,2,2,-0.002,-0.2,0,0.999,0.99818580467798,0.99981419532202,0.9999,0.999704009800245,1.00009599019976,0.9999,0.999735508225206,1.00006449177479,9999,9999,9990
"AD","GLDLS",6782454,10000,20,20,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",2778108,10000,20,20,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",354906,10000,20,20,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",94670,10000,20,20,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",9820331,10000,20,20,2.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"AD","GLDLS",1575818,10000,100,100,0,2,-0.002,-0.002,1,0.0086,0.00622141025800917,0.0109785897419908,0.0498,0.0455363823068197,0.0540636176931803,0.1008,0.0958475019016258,0.105752498098374,1008,498,86
