"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"VW","ghEqual",3064536,10000,100,100,1.5,3,1,3,0,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"VW","ghEqual",21123,10000,100,100,1.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",7409043,10000,100,100,1.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",973050,10000,100,100,1.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",20396683,10000,100,100,1.5,3,1,-3,0,0,0.1323,0.123572083564235,0.141027916435765,0.3409,0.33160936864845,0.35019063135155,0.4667,0.458493261513014,0.474906738486986,4667,3409,1323
"VW","ghEqual",196648289,10000,100,100,2,3,1,1,0,0,0.999,0.99818580467798,0.99981419532202,1,1,1,1,1,1,10000,10000,9990
"VW","ghEqual",897330,10000,100,100,2,3,3,3,0,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"VW","ghEqual",73522803,10000,100,100,2,3,1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",8208530,10000,100,100,2,3,-1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",503583,10000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",45640676,10000,100,100,2,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",107898,10000,100,100,2,3,1,-3,0,0,0.0231,0.0192303035110148,0.0269696964889851,0.091,0.0853628614492812,0.0966371385507188,0.1606,0.154560191691527,0.166639808308473,1606,910,231
"VW","ghEqual",265792,10000,100,100,2.5,3,1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",669224,10000,100,100,2.5,3,3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",1333230,10000,100,100,2.5,3,1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",44879303,10000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",377249,10000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",136377328,10000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","ghEqual",77051464,10000,100,100,2.5,3,1,-3,0,0,0.012,0.00919511568409676,0.0148048843159032,0.0545,0.0500507676212632,0.0589492323787368,0.1082,0.103090089816063,0.113309910183937,1082,545,120
"VW","ghEqual",133564,10000,10,100,0,3,1,1,0,1,0.0095,0.00700118041435561,0.0119988195856444,0.0467,0.0425644877829222,0.0508355122170778,0.0976,0.092718083416362,0.102481916583638,976,467,95
"VW","ghEqual",1718417,10000,10,100,0,3,3,3,0,1,0.0108,0.00813743762725904,0.013462562372741,0.0537,0.0492816752439867,0.0581183247560133,0.1047,0.0996635614973699,0.10973643850263,1047,537,108
"VW","ghEqual",95018065,10000,10,100,0,3,-3,-3,0,1,0.008,0.00570519024021598,0.010294809759784,0.047,0.0428518786710126,0.0511481213289874,0.1007,0.0957496838681984,0.105650316131802,1007,470,80
"VW","ghEqual",1018297,10000,10,100,0,3,-1,-1,0,1,0.0105,0.00787428002833509,0.0131257199716649,0.0565,0.0519746596547884,0.0610253403452116,0.1083,0.103188015669647,0.113411984330353,1083,565,105
"VW","ghEqual",205877,10000,10,100,0.5,3,1,1,0,0,0.0836,0.076469967036773,0.090730032963227,0.2082,0.200241995458559,0.216158004541441,0.3027,0.295142434055347,0.310257565944653,3027,2082,836
"VW","ghEqual",100286,10000,10,100,0.5,3,3,3,0,0,0.2329,0.222011787346218,0.243788212653782,0.403,0.393386185015302,0.412613814984698,0.5058,0.497575553396617,0.514024446603383,5058,4030,2329
"VW","ghEqual",120523643,10000,10,100,0.5,3,1,3,0,0,0.3435,0.331267179739471,0.355732820260529,0.545,0.535239770699415,0.554760229300585,0.6396,0.63170208380751,0.64749791619249,6396,5450,3435
"VW","ghEqual",12144104,10000,10,100,0.5,3,-1,1,0,0,0.3287,0.316599479985775,0.340800520014225,0.5601,0.550371052973811,0.569828947026189,0.6749,0.667194619294352,0.682605380705648,6749,5601,3287
"VW","ghEqual",75288,10000,10,100,0.5,3,-3,3,0,0,0.6496,0.637310027374335,0.661889972625665,0.8387,0.831490974253784,0.845909025746216,0.9,0.895065,0.904935,9000,8387,6496
"VW","ghEqual",191728,10000,10,100,0.5,3,-1,3,0,0,0.5481,0.535279737123254,0.560920262876746,0.7596,0.75122440283834,0.76797559716166,0.8381,0.832040493621179,0.844159506378821,8381,7596,5481
"VW","ghEqual",8004584,10000,10,100,0.5,3,1,-3,0,0,0.2097,0.199213246373848,0.220186753626152,0.404,0.394382329729087,0.413617670270913,0.5112,0.502977063746909,0.519422936253091,5112,4040,2097
"VW","ghEqual",108534425,10000,10,100,1,3,1,1,0,0,0.2393,0.228309336378518,0.250290663621482,0.4224,0.412718745913963,0.432081254086037,0.5243,0.516084719303044,0.532515280696956,5243,4224,2393
"VW","ghEqual",18656002,10000,10,100,1,3,3,3,0,0,0.4462,0.43339477784451,0.45900522215549,0.6369,0.627474490830602,0.646325509169398,0.7196,0.712210747890104,0.726989252109896,7196,6369,4462
"VW","ghEqual",257243,10000,10,100,1,3,1,3,0,0,0.5261,0.513237559939766,0.538962440060234,0.7076,0.698684644453618,0.716515355546382,0.7848,0.778039691220188,0.791560308779812,7848,7076,5261
"VW","ghEqual",37503,10000,10,100,1,3,-1,1,0,0,0.5079,0.495021607781948,0.520778392218052,0.739,0.730392073615556,0.747607926384444,0.8264,0.820169313257626,0.832630686742374,8264,7390,5079
"VW","ghEqual",23013,10000,10,100,1,3,-3,3,0,0,0.8532,0.844083370406703,0.862316629593297,0.9507,0.946456724029526,0.954943275970474,0.9759,0.973377233341751,0.978422766658249,9759,9507,8532
"VW","ghEqual",80837386,10000,10,100,1,3,-1,3,0,0,0.7275,0.716030470286886,0.738969529713114,0.8871,0.8808971778089,0.8933028221911,0.9341,0.930018636317727,0.938181363682273,9341,8871,7275
"VW","ghEqual",150093,10000,10,100,1,3,1,-3,0,0,0.1182,0.10988351814697,0.12651648185303,0.2609,0.252293140529183,0.269506859470817,0.3619,0.353994951002367,0.369805048997633,3619,2609,1182
"VW","ghEqual",115775,10000,10,100,1.5,3,1,1,0,0,0.4272,0.41445725520571,0.43994274479429,0.6287,0.619230211573134,0.638169788426866,0.7201,0.712714774561059,0.727485225438941,7201,6287,4272
"VW","ghEqual",29731,10000,10,100,1.5,3,3,3,0,0,0.5945,0.581852135115459,0.607147864884541,0.7576,0.749200714142357,0.765999285857643,0.8232,0.816924335564229,0.829475664435771,8232,7576,5945
