"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Mood","GLDLS",293341,10000,10,100,1,2,-0.002,-0.02,0,0.2191,0.208444722643134,0.229755277356866,0.584,0.57433928744657,0.59366071255343,0.8593,0.853580140555505,0.865019859444495,8593,5840,2191
"Mood","GLDLS",62113,10000,10,100,1,2,-0.002,-0.05,0,0.2045,0.194110070352808,0.214889929647192,0.5632,0.553478602324686,0.572921397675314,0.8349,0.82879259571512,0.84100740428488,8349,5632,2045
"Mood","GLDLS",35292312,10000,10,100,1,2,-0.002,-0.1,0,0.1785,0.168635643649259,0.188364356350741,0.5294,0.519616956124886,0.539183043875114,0.8127,0.806281996924839,0.819118003075161,8127,5294,1785
"Mood","GLDLS",62543,10000,10,100,1,2,-0.002,-0.2,0,0.1436,0.13456638852875,0.15263361147125,0.4651,0.455323902144598,0.474876097855402,0.7654,0.758429336228801,0.772370663771199,7654,4651,1436
"Mood","GLDLS",1492022,10000,10,100,1.5,2,-0.002,-0.002,0,0.55,0.537184561810067,0.562815438189933,0.8907,0.884584501295757,0.896815498704243,0.9854,0.983426902214511,0.987373097785489,9854,8907,5500
"Mood","GLDLS",27278,10000,10,100,1.5,2,-0.002,-0.02,0,0.5362,0.523353801287157,0.549046198712843,0.8773,0.870869386359483,0.883730613640517,0.9813,0.97907162845069,0.98352837154931,9813,8773,5362
"Mood","GLDLS",384539,10000,10,100,1.5,2,-0.002,-0.05,0,0.5016,0.488720065945769,0.514479934054231,0.8671,0.860446454135245,0.873753545864755,0.978,0.975587059182243,0.980412940817757,9780,8671,5016
"Mood","GLDLS",4500383,10000,10,100,1.5,2,-0.002,-0.1,0,0.4541,0.441274386249518,0.466925613750482,0.8274,0.819993138475819,0.834806861524181,0.9653,0.962289339443615,0.968310660556385,9653,8274,4541
"Mood","GLDLS",246924687,10000,10,100,1.5,2,-0.002,-0.2,0,0.3599,0.347535951624511,0.372264048375489,0.7446,0.736052717982048,0.753147282017952,0.9393,0.935372082034363,0.943227917965637,9393,7446,3599
"Mood","GLDLS",139444,10000,10,100,2,2,-0.002,-0.002,0,0.8004,0.790103736056045,0.810696263943955,0.9826,0.980037174270771,0.985162825729229,0.999,0.998480065487297,0.999519934512703,9990,9826,8004
"Mood","GLDLS",243264,10000,10,100,2,2,-0.002,-0.02,0,0.7831,0.772483429533712,0.793716570466288,0.9753,0.972257898781171,0.978342101218829,0.9983,0.997622325883057,0.998977674116943,9983,9753,7831
"Mood","GLDLS",57978,10000,10,100,2,2,-0.002,-0.05,0,0.7417,0.73042485329678,0.75297514670322,0.9683,0.964866076084477,0.971733923915523,0.9971,0.996215425818275,0.997984574181725,9971,9683,7417
"Mood","GLDLS",379069,10000,10,100,2,2,-0.002,-0.1,0,0.6794,0.667377621714749,0.691422378285251,0.9452,0.940739246683171,0.949660753316829,0.9943,0.993061596844814,0.995538403155186,9943,9452,6794
"Mood","GLDLS",142157678,10000,10,100,2,2,-0.002,-0.2,0,0.5638,0.551025284848817,0.576574715151183,0.894,0.887966382657145,0.900033617342855,0.9842,0.982148667191336,0.986251332808664,9842,8940,5638
"Mood","GLDLS",675121,10000,10,100,2.5,2,-0.002,-0.002,0,0.9162,0.909062222404792,0.923337777595208,0.9977,0.996761098624136,0.998638901375864,1,1,1,10000,9977,9162
"Mood","GLDLS",239706,10000,10,100,2.5,2,-0.002,-0.02,0,0.9016,0.893927262163129,0.90927273783687,0.9954,0.99407372432187,0.99672627567813,0.9999,0.999735508225206,1.00006449177479,9999,9954,9016
"Mood","GLDLS",3152803,10000,10,100,2.5,2,-0.002,-0.05,0,0.8745,0.865966098447627,0.883033901552373,0.993,0.991365895915188,0.994634104084812,0.9999,0.999735508225206,1.00006449177479,9999,9930,8745
"Mood","GLDLS",28153117,10000,10,100,2.5,2,-0.002,-0.1,0,0.828,0.81827867974596,0.83772132025404,0.9849,0.982509764932397,0.987290235067603,0.9991,0.998606722124989,0.999593277875011,9991,9849,8280
"Mood","GLDLS",1524048,10000,10,100,2.5,2,-0.002,-0.2,0,0.7139,0.702258110346,0.725541889654,0.9596,0.955740848096485,0.963459151903515,0.9969,0.995985523504963,0.997814476495037,9969,9596,7139
