"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Yuen","ghEqual",28612055,1000,10,100,0.5,3,1,3,0,0,0.1,0.0755619182422188,0.124438081757781,0.185,0.16093306749916,0.20906693250084,0.258,0.2352397143713,0.2807602856287
"Yuen","ghEqual",119972,1000,10,100,0.5,3,-1,1,0,0,0.02,0.00859556184636876,0.0314044381536312,0.08,0.0631850732978107,0.0968149267021893,0.164,0.144738461857889,0.183261538142111
"Yuen","ghEqual",228056772,1000,10,100,0.5,3,-3,3,0,0,0.031,0.0168814988308249,0.0451185011691751,0.205,0.179978314205474,0.230021685794526,0.422,0.396308701981021,0.447691298018979
"Yuen","ghEqual",9992795,1000,10,100,0.5,3,-1,3,0,0,0.037,0.0216234160277388,0.0523765839722612,0.162,0.139163182148119,0.184836817851881,0.297,0.273230404593788,0.320769595406212
"Yuen","ghEqual",1239301,1000,10,100,0.5,3,1,-3,0,0,0.026,0.0130368062799324,0.0389631937200676,0.072,0.0559787533069364,0.0880212466930635,0.134,0.116279447945958,0.151720552054042
"Yuen","ghEqual",1082189,1000,10,100,1,3,1,1,0,0,0.12,0.0935285447018869,0.146471455298113,0.227,0.20103676842918,0.25296323157082,0.301,0.277139049600341,0.324860950399659
"Yuen","ghEqual",17943,1000,10,100,1,3,3,3,0,0,0.196,0.163662836778963,0.228337163221037,0.274,0.246356077731263,0.301643922268737,0.329,0.304558654436079,0.353441345563921
"Yuen","ghEqual",618480,1000,10,100,1,3,1,3,0,0,0.15,0.120912864699321,0.179087135300679,0.274,0.246356077731263,0.301643922268737,0.366,0.340941730604449,0.391058269395551
"Yuen","ghEqual",4010663,1000,10,100,1,3,-1,1,0,0,0.055,0.0364286657022173,0.0735713342977827,0.208,0.182843493533481,0.233156506466519,0.342,0.317323026078954,0.366676973921046
"Yuen","ghEqual",91587711,1000,10,100,1,3,-3,3,0,0,0.144,0.115400134740457,0.172599865259543,0.48,0.44903448111205,0.51096551888795,0.742,0.7192397143713,0.7647602856287
"Yuen","ghEqual",5248869,1000,10,100,1,3,-1,3,0,0,0.088,0.0649227202934141,0.111077279706586,0.329,0.299878396774903,0.358121603225097,0.502,0.475990474323817,0.528009525676183
"Yuen","ghEqual",6791889,1000,10,100,1,3,1,-3,0,0,0.036,0.0208247579820287,0.0511752420179712,0.092,0.0740859859997822,0.109914014000218,0.144,0.125736499086977,0.162263500913023
"Yuen","ghEqual",19861652,1000,10,100,1.5,3,1,1,0,0,0.171,0.140329477181111,0.201670522818889,0.289,0.260904304130348,0.317095695869652,0.375,0.34981618358201,0.40018381641799
"Yuen","ghEqual",434626,1000,10,100,1.5,3,3,3,0,0,0.233,0.19856330206399,0.26743669793601,0.337,0.307702687331429,0.366297312668571,0.406,0.380454045073633,0.431545954926368
"Yuen","ghEqual",359578,1000,10,100,1.5,3,1,3,0,0,0.227,0.19287689564978,0.26112310435022,0.385,0.354840509951261,0.415159490048739,0.48,0.454011082361899,0.505988917638101
"Yuen","ghEqual",350992,1000,10,100,1.5,3,-1,1,0,0,0.09,0.0666875558038201,0.11331244419618,0.31,0.281334371801755,0.338665628198245,0.532,0.506043588838208,0.557956411161792
"Yuen","ghEqual",141944,1000,10,100,1.5,3,-3,3,0,0,0.307,0.269426498968342,0.344573501031658,0.712,0.683933237992244,0.740066762007756,0.885,0.868404648410624,0.901595351589376
"Yuen","ghEqual",167151716,1000,10,100,1.5,3,-1,3,0,0,0.185,0.153369174427467,0.216630825572533,0.508,0.477013645945352,0.538986354054648,0.734,0.711014457911548,0.756985542088452
"Yuen","ghEqual",492867,1000,10,100,1.5,3,1,-3,0,0,0.058,0.0389591949346673,0.0770408050653327,0.138,0.116622877424686,0.159377122575314,0.191,0.170551717016458,0.211448282983542
"Yuen","ghEqual",146808,1000,10,100,2,3,1,1,0,0,0.234,0.199511987106474,0.268488012893526,0.386,0.355825928905764,0.416174071094236,0.49,0.463995468712165,0.516004531287835
"Yuen","ghEqual",98624750,1000,10,100,2,3,3,3,0,0,0.299,0.261705871590504,0.336294128409496,0.44,0.409233618347293,0.470766381652707,0.499,0.472990318264635,0.525009681735365
"Yuen","ghEqual",1120974,1000,10,100,2,3,1,3,0,0,0.295,0.257850632393,0.332149367607,0.452,0.421152812873781,0.482847187126219,0.568,0.54223192691721,0.59376807308279
"Yuen","ghEqual",10098744,1000,10,100,2,3,-1,1,0,0,0.189,0.157107601070098,0.220892398929902,0.557,0.526211712590662,0.587788287409338,0.774,0.752243421291481,0.795756578708519
"Yuen","ghEqual",4200478,1000,10,100,2,3,-3,3,0,0,0.469,0.428348222434142,0.509651777565858,0.865,0.84381975354251,0.88618024645749,0.969,0.959984109307728,0.978015890692272
"Yuen","ghEqual",1886815,1000,10,100,2,3,-1,3,0,0,0.332,0.293637832983837,0.370362167016163,0.763,0.736643210180297,0.789356789819703,0.914,0.899415611459509,0.928584388540491
"Yuen","ghEqual",212761472,1000,10,100,2,3,1,-3,0,0,0.128,0.100784953168954,0.155215046831046,0.245,0.218342919139561,0.271657080860439,0.315,0.290836131427791,0.339163868572209
"Yuen","ghEqual",177296,1000,10,100,2.5,3,1,1,0,0,0.319,0.281032259186725,0.356967740813275,0.522,0.491039692094554,0.552960307905446,0.632,0.606913021895812,0.657086978104188
"Yuen","ghEqual",1741175,1000,10,100,2.5,3,3,3,0,0,0.326,0.287815719912194,0.364184280087806,0.481,0.450032062025379,0.511967937974621,0.561,0.535184556347508,0.586815443652492
"Yuen","ghEqual",27647636,1000,10,100,2.5,3,1,3,0,0,0.394,0.354195673339899,0.433804326660101,0.591,0.560527262833805,0.621472737166195,0.688,0.663898869271339,0.712101130728661
"Yuen","ghEqual",46623408,1000,10,100,2.5,3,-1,1,0,0,0.366,0.326759816435903,0.405240183564097,0.795,0.769978314205474,0.820021685794526,0.929,0.915640108422034,0.942359891577966
"Yuen","ghEqual",1529083,1000,10,100,2.5,3,-3,3,0,0,0.569,0.528659560358568,0.609340439641432,0.925,0.908674835376022,0.941325164623979,0.995,0.991330875530184,0.998669124469816
"Yuen","ghEqual",16147738,1000,10,100,2.5,3,-1,3,0,0,0.461,0.420393953840542,0.501606046159458,0.861,0.839558012069773,0.882441987930227,0.969,0.959984109307728,0.978015890692272
"Yuen","ghEqual",14028030,1000,10,100,2.5,3,1,-3,0,0,0.18,0.148703985276077,0.211296014723923,0.311,0.282308987358408,0.339691012641592,0.402,0.376494753757315,0.427505246242685
