"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"KS","Cauchy",133614,10000,10,100,2.5,1,1,0,0.8442,0.834857733342195,0.853542266657805,0.9452,0.940739246683171,0.949660753316829,0.9752,0.972641775881905,0.977758224118094,9752,9452,8442
"KS","Cauchy",182111834,10000,10,100,2.5,0.5,0.5,0,0.9947,0.992829619989089,0.996570380010911,0.9996,0.999208078407842,0.999991921592158,0.9997,0.999415120383714,0.999984879616286,9997,9996,9947
"KS","Cauchy",1327759,10000,10,100,2.5,2,2,0,0.32,0.307983574335103,0.332016425664897,0.5417,0.531934141716285,0.551465858283715,0.6855,0.677861994676332,0.693138005323668,6855,5417,3200
"KS","Cauchy",127869,10000,10,100,2.5,0.5,2,0,0.8539,0.844801402078523,0.862998597921477,0.9578,0.953859514686539,0.961740485313461,0.9832,0.981085822346538,0.985314177653462,9832,9578,8539
"KS","Cauchy",29986960,10000,10,100,2.5,1,2,0,0.602,0.58939085495961,0.61460914504039,0.8141,0.806475091374292,0.821724908625708,0.8957,0.890672068600331,0.900727931399669,8957,8141,6020
"KS","Cauchy",255481379,10000,10,100,5,1,1,0,0.9946,0.992712152252648,0.996487847747353,0.9995,0.99906184025744,0.99993815974256,1,1,1,10000,9995,9946
"KS","Cauchy",339893,10000,10,100,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"KS","Cauchy",36778,10000,10,100,5,2,2,0,0.8431,0.833730921556606,0.852469078443394,0.9421,0.9375223366032,0.9466776633968,0.9724,0.969705098361795,0.975094901638205,9724,9421,8431
"KS","Cauchy",1850778,10000,10,100,5,0.5,2,0,0.9956,0.993895038247448,0.997304961752552,0.9993,0.998781614273345,0.999818385726655,0.9999,0.999735508225206,1.00006449177479,9999,9993,9956
"KS","Cauchy",93741,10000,10,100,5,1,2,0,0.9644,0.959626911811745,0.969173088188256,0.9904,0.988488840191297,0.992311159808703,0.9975,0.996678528768383,0.998321471231617,9975,9904,9644
"KS","Cauchy",23925045,10000,10,100,5,0.5,1,0,0.9996,0.999084903050306,1.00011509694969,1,1,1,1,1,1,10000,10000,9996
"KS","Cauchy",147442309,10000,10,100,0.5,0.5,1,0,0.0847,0.0775275208403498,0.0918724791596502,0.2453,0.236866807371724,0.253733192628275,0.3944,0.386360532411559,0.402439467588441,3944,2453,847
"KS","Cauchy",161980,10000,10,100,1,0.5,1,0,0.4154,0.402705707229452,0.428094292770548,0.6588,0.649507397121926,0.668092602878075,0.7881,0.781377635696425,0.794822364303575,7881,6588,4154
"KS","Cauchy",7376889,10000,10,100,1.5,0.5,1,0,0.751,0.739860505055327,0.762139494944673,0.8991,0.893196553207625,0.905003446792375,0.953,0.949518541027457,0.956481458972543,9530,8991,7510
"KS","Cauchy",47448208,10000,10,100,2,0.5,1,0,0.9111,0.903768720744924,0.918431279255076,0.9739,0.970775118823635,0.977024881176365,0.9906,0.989012626993079,0.992187373006921,9906,9739,9111
"KS","Cauchy",39244752,10000,10,100,2.5,0.5,1,0,0.9698,0.965391504314883,0.974208495685117,0.9933,0.991701054391919,0.99489894560808,0.9972,0.996330767305953,0.998069232694047,9972,9933,9698
