"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","Cauchy",279429779,1000,10,100,1,1,1,0,0.122,0.0953392089011597,0.14866079109884,0.307,0.278411466606347,0.335588533393653,0.42,0.394325349272093,0.445674650727907
"Cucconi","Cauchy",346731217,1000,10,100,1,0.5,0.5,0,0.567,0.526637195321237,0.607362804678763,0.811,0.786734044292466,0.835265955707534,0.883,0.86627988789586,0.89972011210414
"Cucconi","Cauchy",486755,1000,10,100,1,2,2,0,0.025,0.0122820190281633,0.0377179809718367,0.099,0.0804887364450722,0.117511263554928,0.161,0.141881235631584,0.180118764368416
"Cucconi","Cauchy",86139787,1000,10,100,1,0.5,2,0,0.098,0.0737806677363722,0.122219332263628,0.513,0.482020155429699,0.543979844570301,0.669,0.644521040259541,0.693478959740459
"Cucconi","Cauchy",1178817,1000,10,100,1,1,2,0,0.012,0.00313017698846251,0.0208698230115375,0.18,0.156187814883972,0.203812185116028,0.322,0.297694269114055,0.346305730885945
"Cucconi","Cauchy",22882,1000,10,100,1.5,1,1,0,0.319,0.281032259186725,0.356967740813275,0.565,0.534272662985543,0.595727337014457,0.68,0.655734158988405,0.704265841011595
"Cucconi","Cauchy",26923177,1000,10,100,1.5,0.5,0.5,0,0.889,0.863410710445501,0.914589289554499,0.972,0.961774884567889,0.982225115432111,0.986,0.979888210646627,0.992111789353373
"Cucconi","Cauchy",17489,1000,10,100,1.5,2,2,0,0.061,0.0415040872615822,0.0804959127384178,0.192,0.167587493827958,0.216412506172042,0.288,0.264443967600634,0.311556032399366
"Cucconi","Cauchy",1442295,1000,10,100,1.5,0.5,2,0,0.061,0.0415040872615822,0.0804959127384178,0.557,0.526211712590662,0.587788287409338,0.707,0.68332394068315,0.73067605931685
"Cucconi","Cauchy",806431,1000,10,100,1.5,1,2,0,0.037,0.0216234160277388,0.0523765839722612,0.285,0.257021042907213,0.312978957092787,0.43,0.404246423015433,0.455753576984567
"Cucconi","Cauchy",46498029,1000,10,100,2,1,1,0,0.542,0.501413814035611,0.582586185964389,0.797,0.772069370132305,0.821930629867695,0.864,0.846168321402627,0.881831678597373
"Cucconi","Cauchy",37471,1000,10,100,2,0.5,0.5,0,0.982,0.971169765626913,0.992830234373087,0.998,0.995230914663648,1.00076908533635,1,1,1
"Cucconi","Cauchy",3448935,1000,10,100,2,2,2,0,0.093,0.0693412945963647,0.116658705403635,0.279,0.251201215594922,0.306798784405078,0.404,0.378474179276662,0.429525820723338
"Cucconi","Cauchy",160358,1000,10,100,2,0.5,2,0,0.134,0.106250369549416,0.161749630450584,0.655,0.625536368859219,0.684463631140781,0.77,0.748108517010033,0.791891482989967
"Cucconi","Cauchy",53121972,1000,10,100,2,1,2,0,0.117,0.0908170159390493,0.143182984060951,0.409,0.378527262833805,0.439472737166195,0.555,0.529148104046802,0.580851895953199
"Cucconi","Cauchy",132261970,1000,10,100,2.5,1,1,0,0.757,0.722062088915105,0.791937911084895,0.919,0.902089504371545,0.935910495628455,0.954,0.94310269753104,0.96489730246896
"Cucconi","Cauchy",222733,1000,10,100,2.5,0.5,0.5,0,0.994,0.987709072559312,1.00029092744069,1,1,1,1,1,1
"Cucconi","Cauchy",54581,1000,10,100,2.5,2,2,0,0.197,0.164600616653769,0.229399383346231,0.427,0.396341752926822,0.457658247073178,0.55,0.524120641671402,0.575879358328598
"Cucconi","Cauchy",2869925,1000,10,100,2.5,0.5,2,0,0.332,0.293637832983837,0.370362167016163,0.765,0.738720280823418,0.791279719176582,0.872,0.854620826072566,0.889379173927434
"Cucconi","Cauchy",160690023,1000,10,100,2.5,1,2,0,0.218,0.184366080374479,0.251633919625521,0.586,0.555471529248913,0.616528470751087,0.726,0.702798850953024,0.749201149046976
