"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Yuenbt","ghEqual",1504860,1000,10,100,1,3,1,1,0,0,0.124,0.0971521968827243,0.150847803117276,0.213,0.187623411387659,0.238376588612341,0.273,0.249825283437008,0.296174716562992
"Yuenbt","ghEqual",439022,1000,10,100,1,3,3,3,0,0,0.207,0.173995920461616,0.240004079538384,0.28,0.252170760700299,0.307829239299701,0.337,0.312411184010307,0.361588815989693
"Yuenbt","ghEqual",83974237,1000,10,100,1,3,1,3,0,0,0.167,0.136617283940767,0.197382716059233,0.26,0.232813167893261,0.287186832106739,0.332,0.30750242051957,0.35649757948043
"Yuenbt","ghEqual",39221055,1000,10,100,1,3,-1,1,0,0,0.048,0.0305865448547395,0.0654134551452605,0.138,0.116622877424686,0.159377122575314,0.281,0.25761790033006,0.30438209966994
"Yuenbt","ghEqual",1842159,1000,10,100,1,3,-3,3,0,0,0.115,0.0890123855962114,0.140987614403789,0.342,0.312597648094072,0.371402351905928,0.572,0.546261347813065,0.597738652186935
"Yuenbt","ghEqual",259301,1000,10,100,1,3,-1,3,0,0,0.085,0.062282221094482,0.107717778905518,0.248,0.221233546488188,0.274766453511812,0.429,0.403253831780729,0.454746168219271
"Yuenbt","ghEqual",48794,1000,10,100,1,3,1,-3,0,0,0.037,0.0216234160277388,0.0523765839722612,0.089,0.071351399874211,0.106648600125789,0.132,0.114391890493298,0.149608109506702
"Yuenbt","ghEqual",468298,1000,10,100,1.5,3,1,1,0,0,0.153,0.123675320161748,0.182324679838252,0.261,0.2337793466941,0.2882206533059,0.348,0.323221254099531,0.372778745900469
"Yuenbt","ghEqual",116341,1000,10,100,1.5,3,3,3,0,0,0.256,0.220448960070569,0.291551039929431,0.327,0.297923811226366,0.356076188773634,0.381,0.355737651930689,0.406262348069311
"Yuenbt","ghEqual",979853,1000,10,100,1.5,3,1,3,0,0,0.226,0.191930123554319,0.260069876445681,0.346,0.316516231339939,0.375483768660061,0.445,0.419148104046802,0.470851895953198
"Yuenbt","ghEqual",929014,1000,10,100,1.5,3,-1,1,0,0,0.106,0.0809234636190721,0.131076536380928,0.316,0.287184400224878,0.344815599775122,0.506,0.479992139013368,0.532007860986632
"Yuenbt","ghEqual",30891126,1000,10,100,1.5,3,-3,3,0,0,0.236,0.201410161088782,0.270589838911218,0.487,0.456020155429699,0.517979844570301,0.704,0.680253583141872,0.727746416858128
"Yuenbt","ghEqual",914076,1000,10,100,1.5,3,-1,3,0,0,0.167,0.136617283940767,0.197382716059233,0.414,0.383471529248913,0.444528470751087,0.623,0.597789549829981,0.648210450170019
"Yuenbt","ghEqual",323412,1000,10,100,1.5,3,1,-3,0,0,0.077,0.0552833880152543,0.0987166119847457,0.145,0.123176563973563,0.166823436026437,0.194,0.17343000016772,0.21456999983228
"Yuenbt","ghEqual",172644045,1000,10,100,2,3,1,1,0,0,0.221,0.187200465086277,0.254799534913723,0.35,0.320437117867163,0.379562882132837,0.454,0.428100573344184,0.479899426655816
"Yuenbt","ghEqual",225994009,1000,10,100,2,3,3,3,0,0,0.303,0.265564506558401,0.340435493441599,0.379,0.348930827507229,0.409069172492771,0.443,0.41715983021002,0.46884016978998
"Yuenbt","ghEqual",393620,1000,10,100,2,3,1,3,0,0,0.265,0.229048876646202,0.300951123353798,0.41,0.37951585592476,0.44048414407524,0.524,0.498020246737122,0.549979753262878
"Yuenbt","ghEqual",640237,1000,10,100,2,3,-1,1,0,0,0.173,0.142187874008826,0.203812125991174,0.454,0.423141108665411,0.484858891334589,0.678,0.653694269114055,0.702305730885946
"Yuenbt","ghEqual",1379369,1000,10,100,2,3,-3,3,0,0,0.345,0.306276370500688,0.383723629499312,0.641,0.611267439558625,0.670732560441375,0.827,0.807323778239332,0.846676221760668
"Yuenbt","ghEqual",3058520,1000,10,100,2,3,-1,3,0,0,0.259,0.223313426976747,0.294686573023253,0.566,0.535280853032677,0.596719146967323,0.768,0.746042115074534,0.789957884925466
"Yuenbt","ghEqual",45052654,1000,10,100,2,3,1,-3,0,0,0.096,0.0720025171239982,0.119997482876002,0.193,0.168539152884661,0.217460847115339,0.259,0.23621101994439,0.28178898005561
"Yuenbt","ghEqual",42729,1000,10,100,2.5,3,1,1,0,0,0.292,0.254961455385828,0.329038544614172,0.447,0.416184274378169,0.477815725621831,0.546,0.520100573344184,0.571899426655816
"Yuenbt","ghEqual",57257,1000,10,100,2.5,3,3,3,0,0,0.312,0.274258654858948,0.349741345141052,0.396,0.365687473638774,0.426312526361226,0.475,0.449022798757853,0.500977201242147
"Yuenbt","ghEqual",42944018,1000,10,100,2.5,3,1,3,0,0,0.371,0.33164878589441,0.41035121410559,0.518,0.487029767169103,0.548970232830898,0.636,0.610970904698731,0.661029095301269
"Yuenbt","ghEqual",83868986,1000,10,100,2.5,3,-1,1,0,0,0.276,0.239585891423461,0.312414108576539,0.616,0.585855225487657,0.646144774512343,0.813,0.792717009915326,0.833282990084674
"Yuenbt","ghEqual",37725,1000,10,100,2.5,3,-3,3,0,0,0.403,0.36304367404758,0.44295632595242,0.685,0.656209007658644,0.713790992341356,0.863,0.845113243956072,0.880886756043928
"Yuenbt","ghEqual",1491304,1000,10,100,2.5,3,-1,3,0,0,0.379,0.339480516152358,0.418519483847642,0.695,0.666463651950539,0.723536348049461,0.864,0.846168321402627,0.881831678597373
"Yuenbt","ghEqual",37435,1000,10,100,2.5,3,1,-3,0,0,0.168,0.137544750433201,0.198455249566799,0.291,0.262846934973257,0.319153065026743,0.376,0.350802809489945,0.401197190510055
