"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"AD","Cauchy",48738627,10000,10,100,2.5,2,2,0,0.2721,0.260635740994535,0.283564259005465,0.5206,0.510808320988594,0.530391679011405,0.6436,0.635721513998769,0.651478486001231,6436,5206,2721
"AD","Cauchy",280831891,10000,10,100,2.5,0.5,2,0,0.6974,0.685566279920523,0.709233720079477,0.9212,0.915919243469956,0.926480756530044,0.9655,0.962497717264418,0.968502282735582,9655,9212,6974
"AD","Cauchy",201055,10000,10,100,2.5,1,2,0,0.4537,0.440875340342346,0.466524659657654,0.7434,0.734839568118932,0.751960431881068,0.8491,0.8432116998092,0.8549883001908,8491,7434,4537
"AD","Cauchy",84199395,10000,10,100,5,1,1,0,0.9938,0.991777953215908,0.995822046784092,0.9995,0.99906184025744,0.99993815974256,1,1,1,10000,9995,9938
"AD","Cauchy",41782,10000,10,100,5,0.5,0.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"AD","Cauchy",255776,10000,10,100,5,2,2,0,0.8033,0.793060307329224,0.813539692670776,0.9356,0.930788903016733,0.940411096983267,0.9675,0.964583022564473,0.970416977435527,9675,9356,8033
"AD","Cauchy",21345,10000,10,100,5,0.5,2,0,0.9876,0.984749328053209,0.990450671946791,0.9985,0.997741464806354,0.999258535193646,0.9995,0.999132258787495,0.999867741212506,9995,9985,9876
"AD","Cauchy",295981,10000,10,100,5,1,2,0,0.9443,0.938392163725036,0.950207836274964,0.9911,0.989259186406395,0.992940813593605,0.9963,0.99530123841595,0.99729876158405,9963,9911,9443
"AD","Cauchy",19468378,10000,10,100,5,0.5,1,0,0.9993,0.998618693044967,0.999981306955033,1,1,1,1,1,1,10000,10000,9993
"AD","Cauchy",7749977,10000,10,100,0.5,0.5,1,0,0.0327,0.0281185776632037,0.0372814223367963,0.1779,0.170404400570041,0.185395599429959,0.3105,0.302888612375238,0.318111387624762,3105,1779,327
"AD","Cauchy",63277,10000,10,100,1,0.5,1,0,0.27,0.258563604372006,0.281436395627994,0.569,0.559293764156997,0.578706235843003,0.7127,0.705256330285217,0.720143669714783,7127,5690,2700
"AD","Cauchy",10879951,10000,10,100,1.5,0.5,1,0,0.6248,0.61232766451955,0.63727233548045,0.8592,0.852382823583213,0.866017176416787,0.9227,0.918306750082482,0.927093249917518,9227,8592,6248
"AD","Cauchy",146992,10000,10,100,2,0.5,1,0,0.8459,0.836599491574514,0.855200508425486,0.9576,0.953650600486352,0.961549399513648,0.9816,0.979389237503123,0.983810762496877,9816,9576,8459
"AD","Cauchy",1865849,10000,10,100,2.5,0.5,1,0,0.9434,0.937447464279507,0.949352535720493,0.9909,0.989038805837533,0.992761194162467,0.9966,0.995642440427388,0.997557559572612,9966,9909,9434
