"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Logistic",4408823,10000,20,20,2.5,1,0,0.9382,0.931997199538356,0.944402800461644,0.9859,0.983589095166304,0.988210904833696,0.9935,0.992178075912023,0.994821924087978,9935,9859,9382
"TTest_VarEqual","Logistic",128687,10000,20,20,0.5,3,0,0.0126,0.00972672170157083,0.0154732782984292,0.0572,0.0526484022645229,0.0617515977354771,0.1102,0.105048865375871,0.115351134624129,1102,572,126
"TTest_VarEqual","Logistic",199244,10000,20,20,1.5,3,0,0.043,0.0377744012957748,0.0482255987042252,0.1407,0.133884848321453,0.147515151678547,0.2318,0.2248583970419,0.2387416029581,2318,1407,430
"TTest_VarEqual","Logistic",34782,10000,20,20,2,3,0,0.0737,0.0669693743748552,0.0804306256251448,0.2108,0.202805617698809,0.218794382301191,0.3177,0.310041174134192,0.325358825865808,3177,2108,737
"TTest_VarEqual","Logistic",34048,10000,20,20,2.5,3,0,0.1235,0.115024695748801,0.131975304251199,0.2934,0.284475725038391,0.302324274961609,0.4167,0.408589947964484,0.424810052035516,4167,2934,1235
"TTest_VarEqual","Logistic",62361178,10000,20,20,1,1,0,0.1879,0.177837312077403,0.197962687922597,0.4006,0.390995607208032,0.410204392791968,0.5329,0.524692824959344,0.541107175040657,5329,4006,1879
"TTest_VarEqual","Logistic",6379214,10000,20,20,1,3,0,0.0223,0.0184963451818947,0.0261036548181053,0.0895,0.083904903722008,0.095095096277992,0.1582,0.152196927304463,0.164203072695537,1582,895,223
"TTest_VarEqual","Logistic",29302496,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",18147360,10000,20,20,5,3,0,0.595,0.582354620916714,0.607645379083286,0.8101,0.802412451480582,0.817787548519418,0.883,0.877712636301757,0.888287363698243,8830,8101,5950
"TTest_VarEqual","Logistic",17634831,10000,20,20,0.5,5,0,0.0117,0.00892997819822009,0.0144700218017799,0.0542,0.049762326260573,0.058637673739427,0.1113,0.106126421125877,0.116473578874123,1113,542,117
"TTest_VarEqual","Logistic",3111425,10000,20,20,1,5,0,0.017,0.0136699781872186,0.0203300218127814,0.0652,0.0603611827402143,0.0700388172597857,0.1201,0.11475245971647,0.12544754028353,1201,652,170
"TTest_VarEqual","Logistic",134065,10000,20,20,1.5,5,0,0.0193,0.015756009077357,0.022843990922643,0.0814,0.0760404109106761,0.0867595890893239,0.1454,0.139601314566982,0.151198685433018,1454,814,193
"TTest_VarEqual","Logistic",36607,10000,20,20,2,5,0,0.0325,0.0279321374626637,0.0370678625373363,0.1093,0.103184501295757,0.115415498704243,0.1854,0.179007172732578,0.191792827267422,1854,1093,325
"TTest_VarEqual","Logistic",234088251,10000,20,20,2.5,5,0,0.0397,0.0346702711106446,0.0447297288893554,0.1396,0.132807197599341,0.146392802400659,0.2263,0.219416735192746,0.233183264807254,2263,1396,397
"TTest_VarEqual","Logistic",26954556,10000,20,20,5,5,0,0.186,0.175976612201935,0.196023387798065,0.4068,0.397171755401861,0.416428244598139,0.5378,0.529598538098369,0.546001461901631,5378,4068,1860
"TTest_VarEqual","Logistic",19053,10000,20,20,3,1,0,0.9901,0.987549631203252,0.992650368796748,0.9989,0.998250299171618,0.999549700828382,0.9995,0.999132258787495,0.999867741212506,9995,9989,9901
"TTest_VarEqual","Logistic",24784190,10000,20,20,3,3,0,0.1881,0.178033197989825,0.198166802010175,0.4011,0.391493624493785,0.410706375506215,0.5322,0.523992073739129,0.540407926260871,5322,4011,1881
"TTest_VarEqual","Logistic",704042,10000,20,20,3,5,0,0.0593,0.0532158659050465,0.0653841340949535,0.1815,0.173945534748243,0.189054465251757,0.2769,0.269539173843924,0.284260826156076,2769,1815,593
"TTest_VarEqual","Logistic",4434562,10000,20,20,0.5,2,0,0.0152,0.012048323215922,0.018351676784078,0.0722,0.0671271519453467,0.0772728480546533,0.1377,0.132031579428732,0.143368420571268,1377,722,152
"TTest_VarEqual","Logistic",9676986,10000,20,20,1,2,0,0.0413,0.0361741930192938,0.0464258069807062,0.1375,0.130750261116162,0.144249738883838,0.2227,0.215855836991438,0.229544163008562,2227,1375,413
"TTest_VarEqual","Logistic",420500,10000,20,20,1.5,2,0,0.0944,0.0868681777398518,0.101931822260148,0.2503,0.2418095589381,0.2587904410619,0.3681,0.360166350887519,0.376033649112481,3681,2503,944
"TTest_VarEqual","Logistic",5181939,10000,20,20,2,2,0,0.1834,0.173431031765496,0.193368968234504,0.4011,0.391493624493785,0.410706375506215,0.5241,0.515884559880203,0.532315440119797,5241,4011,1834
"TTest_VarEqual","Logistic",1190590,10000,20,20,2.5,2,0,0.3196,0.307587555435583,0.331612444564417,0.5743,0.564608805617386,0.583991194382614,0.6958,0.688231885058226,0.703368114941774,6958,5743,3196
"TTest_VarEqual","Logistic",1726224,10000,20,20,3,2,0,0.481,0.468129302719495,0.493870697280505,0.7292,0.720490289269005,0.737909710730994,0.8249,0.818648134486893,0.831151865513107,8249,7292,4810
"TTest_VarEqual","Logistic",3798294,10000,20,20,5,2,0,0.9389,0.93273012829729,0.94506987170271,0.9851,0.982725406005566,0.987474593994434,0.9936,0.992288217959568,0.994911782040432,9936,9851,9389
"TTest_VarEqual","Logistic",664479,10000,100,100,0,1,1,0.0089,0.00648064499126234,0.0113193550087377,0.048,0.0438101819418977,0.0521898180581023,0.0965,0.0916427144288837,0.101357285571116,965,480,89
"TTest_VarEqual","Logistic",55411137,10000,100,100,0,3,1,0.0105,0.00787428002833509,0.0131257199716649,0.0499,0.0456323282977249,0.0541676717022751,0.1012,0.0962387890860799,0.10616121091392,1012,499,105
"TTest_VarEqual","Logistic",1862162,10000,100,100,0,5,1,0.011,0.00831316902087236,0.0136868309791276,0.0521,0.0477443177050662,0.0564556822949338,0.1004,0.0954562388302427,0.105343761169757,1004,521,110
"TTest_VarEqual","Logistic",11708284,10000,100,100,0,2,1,0.0102,0.00761166986137858,0.0127883301386214,0.0507,0.0464000659817155,0.0549999340182845,0.1019,0.0969235993001995,0.106876400699801,1019,507,102
"TTest_VarEqual","Logistic",175289092,10000,100,100,0.5,1,0,0.2639,0.252546390243984,0.275253609756016,0.4963,0.486500268327673,0.506099731672327,0.6213,0.613320710325989,0.629279289674011,6213,4963,2639
"TTest_VarEqual","Logistic",75578820,10000,100,100,1.5,1,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"TTest_VarEqual","Logistic",1093816,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",167593972,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",20060939,10000,100,100,0.5,3,0,0.0276,0.0233798987112364,0.0318201012887636,0.1014,0.0954835900880348,0.107316409911965,0.174,0.167763649006831,0.180236350993169,1740,1014,276
"TTest_VarEqual","Logistic",1147220,10000,100,100,1.5,3,0,0.2629,0.251560227093474,0.274239772906526,0.5048,0.495000451594405,0.514599548405595,0.6267,0.618743450946939,0.634656549053062,6267,5048,2629
"TTest_VarEqual","Logistic",188381788,10000,100,100,2,3,0,0.506,0.493120927393387,0.518879072606613,0.7315,0.7228136888589,0.7401863111411,0.8255,0.819256585671736,0.831743414328264,8255,7315,5060
"TTest_VarEqual","Logistic",13793969,10000,100,100,2.5,3,0,0.7412,0.729917750490675,0.752482249509325,0.8991,0.893196553207625,0.905003446792375,0.9459,0.942178764567113,0.949621235432887,9459,8991,7412
"TTest_VarEqual","Logistic",22673,10000,100,100,1,1,0,0.8993,0.891548015589349,0.907051984410651,0.9714,0.96813308272428,0.97466691727572,0.9876,0.985779598077457,0.989420401922544,9876,9714,8993
"TTest_VarEqual","Logistic",84156340,10000,100,100,1,3,0,0.092,0.084554691517902,0.099445308482098,0.2455,0.237064488115117,0.253935511884883,0.3589,0.351009300221085,0.366790699778915,3589,2455,920
"TTest_VarEqual","Logistic",341362990,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Logistic",30867330,10000,100,100,5,3,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"TTest_VarEqual","Logistic",96540,10000,100,100,0.5,5,0,0.0157,0.0124977190820642,0.0189022809179358,0.0688,0.0638389709041772,0.0737610290958228,0.1246,0.119167143993156,0.130032856006844,1246,688,157
"TTest_VarEqual","Logistic",143744368,10000,100,100,1,5,0,0.0358,0.0310140193810739,0.0405859806189261,0.1227,0.116269386359483,0.129130613640517,0.1997,0.19312370414323,0.20627629585677,1997,1227,358
