"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","Cauchy",54900,10000,20,20,1,1,1,0,0.1789,0.169027001863633,0.188772998136367,0.3951,0.385518105640407,0.404681894359593,0.5266,0.518386647609222,0.534813352390778,5266,3951,1789
"Yuen","Cauchy",297807,10000,20,20,1,0.5,0.5,0,0.6952,0.683342088035236,0.707057911964764,0.8645,0.857791765779283,0.871208234220717,0.9155,0.910924659384333,0.920075340615667,9155,8645,6952
"Yuen","Cauchy",23586563,10000,20,20,1,2,2,0,0.0324,0.0278389346618773,0.0369610653381227,0.1278,0.121256207201813,0.134343792798187,0.2168,0.210021526842245,0.223578473157755,2168,1278,324
"Yuen","Cauchy",3193458,10000,20,20,1,0.5,2,0,0.0737,0.0669693743748552,0.0804306256251448,0.2153,0.207243806060825,0.223356193939175,0.3298,0.322066191044776,0.337533808955224,3298,2153,737
"Yuen","Cauchy",6647069,10000,20,20,1,1,2,0,0.0587,0.052644793775646,0.064755206224354,0.1886,0.180932665380564,0.196267334619436,0.2958,0.288292194769981,0.303307805230019,2958,1886,587
"Yuen","Cauchy",4049368,10000,20,20,1.5,1,1,0,0.4379,0.425119727205275,0.450680272794725,0.6806,0.671461613974974,0.689738386025026,0.7821,0.775309126190027,0.788890873809973,7821,6806,4379
"Yuen","Cauchy",1108421,10000,20,20,1.5,0.5,0.5,0,0.9312,0.924679790331204,0.937720209668796,0.9765,0.973530891103378,0.979469108896622,0.9868,0.984922554069913,0.988677445930087,9868,9765,9312
"Yuen","Cauchy",237695,10000,20,20,1.5,2,2,0,0.0878,0.080509821693949,0.095090178306051,0.2506,0.242106172258493,0.259093827741507,0.3718,0.363849955473842,0.379750044526158,3718,2506,878
"Yuen","Cauchy",2488638,10000,20,20,1.5,0.5,2,0,0.1931,0.182931735064109,0.203268264935891,0.4257,0.416008805617387,0.435391194382614,0.5586,0.550431683965523,0.566768316034477,5586,4257,1931
"Yuen","Cauchy",25661,10000,20,20,1.5,1,2,0,0.1622,0.15270398347653,0.17169601652347,0.383,0.373472081352153,0.392527918647847,0.5107,0.502476883576175,0.518923116423825,5107,3830,1622
"Yuen","Cauchy",349239057,10000,20,20,2,1,1,0,0.6971,0.685262962138762,0.708937037861238,0.8654,0.858710601834664,0.872089398165336,0.9181,0.913589207529161,0.922610792470839,9181,8654,6971
"Yuen","Cauchy",10185305,10000,20,20,2,0.5,0.5,0,0.9836,0.980328273115203,0.986871726884797,0.996,0.994762868867096,0.997237131132904,0.9982,0.997502714012833,0.998897285987167,9982,9960,9836
"Yuen","Cauchy",286740,10000,20,20,2,2,2,0,0.1758,0.165994458114804,0.185605541885196,0.3995,0.389900005835418,0.409099994164582,0.5303,0.522090116471546,0.538509883528454,5303,3995,1758
"Yuen","Cauchy",3122874,10000,20,20,2,0.5,2,0,0.379,0.366502841908722,0.391497158091278,0.6257,0.61621474387475,0.63518525612525,0.7389,0.731674595396037,0.746125404603963,7389,6257,3790
"Yuen","Cauchy",236624,10000,20,20,2,1,2,0,0.3176,0.30560761356082,0.32959238643918,0.57,0.560296515265122,0.579703484734877,0.6851,0.677459369172707,0.692740630827293,6851,5700,3176
"Yuen","Cauchy",1193404,10000,20,20,2.5,1,1,0,0.856,0.846955928500592,0.865044071499408,0.944,0.9394935341741,0.948506465825899,0.9672,0.964270044879798,0.970129955120202,9672,9440,8560
"Yuen","Cauchy",75155558,10000,20,20,2.5,0.5,0.5,0,0.9946,0.992712152252648,0.996487847747353,0.9979,0.997002758753512,0.998797241246488,0.999,0.998480065487297,0.999519934512703,9990,9979,9946
"Yuen","Cauchy",60918311,10000,20,20,2.5,2,2,0,0.2981,0.286316766933101,0.309883233066899,0.5446,0.534839065398518,0.554360934601482,0.667,0.659247336465608,0.674752663534393,6670,5446,2981
"Yuen","Cauchy",139130,10000,20,20,2.5,0.5,2,0,0.5567,0.543903083535104,0.569496916464896,0.7832,0.775123521343952,0.791276478656048,0.8609,0.855207463536175,0.866592536463825,8609,7832,5567
"Yuen","Cauchy",1236986,10000,20,20,2.5,1,2,0,0.4838,0.470926762229546,0.496673237770454,0.7215,0.71271408820668,0.73028591179332,0.814,0.807599195291996,0.820400804708003,8140,7215,4838
"Yuen","Cauchy",2530455,10000,20,20,5,1,1,0,0.9933,0.99119852862938,0.99540147137062,0.9979,0.997002758753512,0.998797241246488,0.9987,0.998107272464133,0.999292727535867,9987,9979,9933
"Yuen","Cauchy",22946808,10000,20,20,5,0.5,0.5,0,0.9999,0.999642412880322,1.00015758711968,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9999
"Yuen","Cauchy",95474781,10000,20,20,5,2,2,0,0.8514,0.842237329137206,0.860562670862795,0.9424,0.937833484335032,0.946966515664968,0.9689,0.966044477577399,0.971755522422601,9689,9424,8514
"Yuen","Cauchy",569062,10000,20,20,5,0.5,2,0,0.9504,0.944807063214054,0.955992936785946,0.9835,0.981003191549197,0.985996808450803,0.9919,0.990425508216376,0.993374491783624,9919,9835,9504
"Yuen","Cauchy",98197631,10000,20,20,5,1,2,0,0.9341,0.927708758148611,0.940491241851389,0.9755,0.972469929380361,0.978530070619639,0.9857,0.983746981760255,0.987653018239745,9857,9755,9341
"Yuen","Cauchy",13432391,10000,20,20,5,0.5,1,0,0.998,0.996849130376802,0.999150869623198,0.9995,0.99906184025744,0.99993815974256,0.9997,0.999415120383714,0.999984879616286,9997,9995,9980
"Yuen","Cauchy",54652,10000,20,20,0.5,0.5,1,0,0.0592,0.0531206749289139,0.0652793250710861,0.1899,0.182212451480582,0.197587548519418,0.2993,0.291766699016714,0.306833300983286,2993,1899,592
"Yuen","Cauchy",4957180,10000,20,20,1,0.5,1,0,0.3177,0.305706604601628,0.329693395398372,0.5775,0.567818438194176,0.587181561805824,0.6881,0.680479220979455,0.695720779020545,6881,5775,3177
"Yuen","Cauchy",20326,10000,20,20,1.5,0.5,1,0,0.652,0.639729584231592,0.664270415768408,0.8394,0.832203632653734,0.846596367346266,0.8988,0.89383878908608,0.90376121091392,8988,8394,6520
"Yuen","Cauchy",5669488,10000,20,20,2,0.5,1,0,0.857,0.8479821233953,0.8660178766047,0.948,0.943648270302512,0.952351729697488,0.9667,0.963748560547161,0.969651439452839,9667,9480,8570
"Yuen","Cauchy",54993947,10000,20,20,2.5,0.5,1,0,0.9382,0.931997199538356,0.944402800461644,0.9773,0.97438067161943,0.98021932838057,0.9866,0.984708576167249,0.988491423832751,9866,9773,9382
"Yuen","Cauchy",122273,10000,100,100,0,1,1,1,0.0078,0.0055338285107221,0.0100661714892779,0.0442,0.0401714318104816,0.0482285681895185,0.0939,0.0891017070034256,0.0986982929965744,939,442,78
"Yuen","Cauchy",537565,10000,100,100,0,0.5,0.5,1,0.0085,0.00613516044552701,0.010864839554473,0.0459,0.0417983427897495,0.0500016572102505,0.0979,0.0930113990300931,0.102788600969907,979,459,85
"Yuen","Cauchy",84288,10000,100,100,0,2,2,1,0.0078,0.0055338285107221,0.0100661714892779,0.0499,0.0456323282977249,0.0541676717022751,0.0972,0.0923270179687998,0.1020729820312,972,499,78
"Yuen","Cauchy",14620392,10000,100,100,0.5,1,1,0,0.2935,0.281769784397276,0.305230215602724,0.5325,0.522720724413332,0.542279275586668,0.6528,0.64496848411057,0.66063151588943,6528,5325,2935
"Yuen","Cauchy",2843934,10000,100,100,0.5,0.5,0.5,0,0.9154,0.908231364571665,0.922568635428335,0.9761,0.973106342042517,0.979093657957483,0.9893,0.987607526818595,0.990992473181405,9893,9761,9154
"Yuen","Cauchy",321237,10000,100,100,0.5,2,2,0,0.0613,0.0551206968056053,0.0674793031943947,0.1813,0.17374877573571,0.18885122426429,0.2773,0.269935896827327,0.284664103172673,2773,1813,613
"Yuen","Cauchy",32089,10000,100,100,0.5,0.5,2,0,0.1245,0.115995307618403,0.133004692381597,0.2963,0.287350151730359,0.305249848269641,0.4181,0.409986090401972,0.426213909598028,4181,2963,1245
"Yuen","Cauchy",34152537,10000,100,100,0.5,1,2,0,0.0959,0.0883148635653309,0.103485136434669,0.2586,0.250017839693504,0.267182160306496,0.3752,0.367235329244821,0.383164670755179,3752,2586,959
"Yuen","Cauchy",57411448,10000,100,100,1,1,1,0,0.9136,0.906362630008138,0.920837369991862,0.9742,0.971092651333114,0.977307348666886,0.9876,0.985779598077457,0.989420401922544,9876,9742,9136
"Yuen","Cauchy",94427761,10000,100,100,1,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",2827821,10000,100,100,1,2,2,0,0.2956,0.283845402917936,0.307354597082064,0.5327,0.522920980542324,0.542479019457676,0.6536,0.645772720073895,0.661427279926105,6536,5327,2956
"Yuen","Cauchy",77279,10000,100,100,1,0.5,2,0,0.5815,0.568792256231478,0.594207743768522,0.7924,0.784450460358084,0.800349539641916,0.8714,0.865893252486349,0.876906747513651,8714,7924,5815
"Yuen","Cauchy",566182,10000,100,100,1,1,2,0,0.5058,0.492920866595553,0.518679133404447,0.7325,0.723823955336676,0.741176044663324,0.8189,0.812565088340713,0.825234911659287,8189,7325,5058
"Yuen","Cauchy",110331787,10000,100,100,1.5,1,1,0,0.998,0.996849130376802,0.999150869623198,0.9995,0.99906184025744,0.99993815974256,0.9999,0.999735508225206,1.00006449177479,9999,9995,9980
"Yuen","Cauchy",1493014,10000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",880592,10000,100,100,1.5,2,2,0,0.6724,0.660309850876378,0.684490149123622,0.8521,0.845141983712695,0.859058016287305,0.9101,0.905394667637778,0.914805332362222,9101,8521,6724
"Yuen","Cauchy",12135857,10000,100,100,1.5,0.5,2,0,0.9225,0.915612210003201,0.929387789996799,0.9763,0.973318588728538,0.979281411271462,0.9887,0.986961249006679,0.990438750993321,9887,9763,9225
"Yuen","Cauchy",544620,10000,100,100,1.5,1,2,0,0.8829,0.874617144885851,0.891182855114149,0.9615,0.957728960509356,0.965271039490645,0.9802,0.977908310122224,0.982491689877776,9802,9615,8829
"Yuen","Cauchy",1191308,10000,100,100,2,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",6862842,10000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",2782535,10000,100,100,2,2,2,0,0.9142,0.906985435655791,0.921414564344209,0.974,0.970880950811545,0.977119049188455,0.9884,0.98663858672436,0.99016141327564,9884,9740,9142
"Yuen","Cauchy",72751,10000,100,100,2,0.5,2,0,0.9929,0.990737143089989,0.995062856910011,0.9989,0.998250299171618,0.999549700828382,0.9997,0.999415120383714,0.999984879616286,9997,9989,9929
"Yuen","Cauchy",229452,10000,100,100,2,1,2,0,0.987,0.984082061654935,0.989917938345065,0.9963,0.995109986197727,0.997490013802273,0.9983,0.997622325883057,0.998977674116943,9983,9963,9870
"Yuen","Cauchy",38763328,10000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",95718191,10000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",215763538,10000,100,100,2.5,2,2,0,0.9879,0.985083595454558,0.990716404545442,0.9975,0.996521225766584,0.998478774233416,0.9995,0.999132258787495,0.999867741212506,9995,9975,9879
"Yuen","Cauchy",19859,10000,100,100,2.5,0.5,2,0,0.9995,0.998924132909779,1.00007586709022,1,1,1,1,1,1,10000,10000,9995
"Yuen","Cauchy",10766921,10000,100,100,2.5,1,2,0,0.9993,0.998618693044967,0.999981306955033,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9993
"Yuen","Cauchy",84284183,10000,100,100,5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",72192818,10000,100,100,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",155786514,10000,100,100,5,2,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",995079,10000,100,100,5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",1006132,10000,100,100,5,1,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",4043089,10000,100,100,5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",26658,10000,100,100,0.5,0.5,1,0,0.4993,0.486420012622406,0.512179987377594,0.7281,0.719379202730117,0.736820797269883,0.8173,0.810943384750689,0.823656615249311,8173,7281,4993
"Yuen","Cauchy",708453,10000,100,100,1,0.5,1,0,0.9877,0.984860702230322,0.990539297769678,0.9968,0.995693031978059,0.997906968021941,0.9988,0.998230497293773,0.999369502706227,9988,9968,9877
"Yuen","Cauchy",472570,10000,100,100,1.5,0.5,1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"Yuen","Cauchy",28050720,10000,100,100,2,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",130392,10000,100,100,2.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","Cauchy",151334084,10000,10,100,0,1,1,1,0.0054,0.00351215225264748,0.00728784774735252,0.0326,0.0291192894233505,0.0360807105766495,0.0722,0.0679424310969874,0.0764575689030126,722,326,54
"Yuen","Cauchy",29111,10000,10,100,0,0.5,0.5,1,0.0082,0.00587691641085044,0.0105230835891496,0.0367,0.0330147251476179,0.0403852748523821,0.0741,0.069791192933424,0.078408807066576,741,367,82
"Yuen","Cauchy",2831426,10000,10,100,0,2,2,1,0.0089,0.00648064499126234,0.0113193550087377,0.0386,0.034824262593029,0.042375737406971,0.0791,0.0746602309382159,0.0835397690617841,791,386,89
"Yuen","Cauchy",151826104,10000,10,100,0.5,1,1,0,0.0352,0.0304528184856174,0.0399471815143826,0.1204,0.114021597443372,0.126778402556628,0.2061,0.199445923352487,0.212754076647513,2061,1204,352
"Yuen","Cauchy",41112411,10000,10,100,0.5,0.5,0.5,0,0.1511,0.141874150671992,0.160325849328008,0.3495,0.340154483430008,0.358845516569992,0.4842,0.475979107603678,0.492420892396322,4842,3495,1511
"Yuen","Cauchy",128420,10000,10,100,0.5,2,2,0,0.0151,0.0119585481968644,0.0182414518031356,0.0592,0.0545744265763475,0.0638255734236525,0.1139,0.108674003282533,0.119125996717467,1139,592,151
"Yuen","Cauchy",49519,10000,10,100,0.5,0.5,2,0,0.0627,0.0564551941954216,0.0689448058045784,0.1861,0.178471928025615,0.193728071974385,0.2922,0.28471897187922,0.29968102812078,2922,1861,627
"Yuen","Cauchy",19254,10000,10,100,0.5,1,2,0,0.0269,0.0227322588788573,0.0310677411211427,0.1028,0.0968475293712946,0.108752470628705,0.1808,0.17446917822914,0.18713082177086,1808,1028,269
"Yuen","Cauchy",94724183,10000,10,100,1,1,1,0,0.15,0.140801840184037,0.159198159815963,0.3526,0.343235522017838,0.361964477982162,0.4836,0.475379425582625,0.491820574417375,4836,3526,1500
"Yuen","Cauchy",5278660,10000,10,100,1,0.5,0.5,0,0.511,0.498123117337243,0.523876882662757,0.7524,0.743940283974128,0.760859716025872,0.8409,0.834883094808627,0.846916905191373,8409,7524,5110
"Yuen","Cauchy",378276,10000,10,100,1,2,2,0,0.0361,0.0312947559483514,0.0409052440516486,0.1206,0.114217027756413,0.126982972243587,0.2083,0.201619778548298,0.214980221451702,2083,1206,361
"Yuen","Cauchy",7993809,10000,10,100,1,0.5,2,0,0.3133,0.301351604769245,0.325248395230755,0.5558,0.546061218553761,0.565538781446238,0.6734,0.665685450881931,0.681114549118069,6734,5558,3133
"Yuen","Cauchy",1258210,10000,10,100,1,1,2,0,0.1157,0.107460281957896,0.123939718042104,0.2926,0.283682856410352,0.301517143589648,0.4163,0.408191062475776,0.424408937524224,4163,2926,1157
"Yuen","Cauchy",230388720,10000,10,100,1.5,1,1,0,0.3286,0.316500419684538,0.340699580315462,0.5863,0.576647078400318,0.595952921599682,0.7093,0.701830295903466,0.716769704096534,7093,5863,3286
"Yuen","Cauchy",297103,10000,10,100,1.5,0.5,0.5,0,0.7544,0.743311804366009,0.765488195633991,0.9068,0.901102034920992,0.912497965079008,0.9452,0.941456153466233,0.948943846533767,9452,9068,7544
"Yuen","Cauchy",174948,10000,10,100,1.5,2,2,0,0.0791,0.0721475105755892,0.0860524894244108,0.2251,0.216914095959614,0.233285904040386,0.3396,0.331809716270661,0.347390283729339,3396,2251,791
"Yuen","Cauchy",60557716,10000,10,100,1.5,0.5,2,0,0.665,0.652841525595701,0.677158474404299,0.8368,0.829556858253382,0.844043141746618,0.8958,0.890774198972114,0.900825801027886,8958,8368,6650
"Yuen","Cauchy",64221977,10000,10,100,1.5,1,2,0,0.299,0.28720656108752,0.31079343891248,0.5377,0.527927896990228,0.547472103009772,0.6562,0.648386655892648,0.664013344107352,6562,5377,2990
"Yuen","Cauchy",60619,10000,10,100,2,1,1,0,0.5095,0.496622325049855,0.522377674950145,0.7537,0.745255235654585,0.762144764345415,0.8342,0.828082228412902,0.840317771587098,8342,7537,5095
