"method","distribution","seed","N","n1","n2","delta","rate1","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarEqual","Exp",101327,10000,20,20,2.5,1,0,0.9994,0.998769200767229,1.00003079923277,1,1,1,1,1,1,10000,10000,9994
"TTest_VarEqual","Exp",30531,10000,20,20,2.5,0.5,0,0.8723,0.863702459237707,0.880897540762293,0.9554,0.951354090918669,0.959445909081331,0.9758,0.973272134328747,0.978327865671253,9758,9554,8723
"TTest_VarEqual","Exp",48424,10000,20,20,2.5,0.25,0,0.2936,0.281868616568985,0.305331383431016,0.5204,0.510608160133335,0.530191839866665,0.6398,0.631903041160301,0.647696958839699,6398,5204,2936
"TTest_VarEqual","Exp",7369995,10000,20,20,2.5,0.125,0,0.0596,0.0535014681149982,0.0656985318850018,0.1772,0.169715977721466,0.184684022278534,0.2733,0.265968998671138,0.280631001328862,2733,1772,596
"TTest_VarEqual","Exp",157144,10000,20,20,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",10685349,10000,20,20,5,0.5,0,0.9996,0.999084903050306,1.00011509694969,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9996
"TTest_VarEqual","Exp",58480028,10000,20,20,5,0.25,0,0.8679,0.859177678074435,0.876622321925565,0.958,0.954068453006767,0.961931546993233,0.9787,0.976324907664579,0.981075092335421,9787,9580,8679
"TTest_VarEqual","Exp",17072919,10000,20,20,5,0.12,0,0.2683,0.256886398047175,0.279713601952825,0.4985,0.488700044100099,0.508299955899901,0.6167,0.608702167836296,0.624697832163704,6167,4985,2683
"TTest_VarEqual","Exp",22305,10000,20,20,0,1.5,1,0.0082,0.00587691641085044,0.0105230835891496,0.0461,0.0419898472867301,0.0502101527132699,0.0999,0.0949671940952461,0.104832805904754,999,461,82
"TTest_VarEqual","Exp",842361,10000,20,20,0.5,1.5,0,0.4323,0.419538611696931,0.445061388303069,0.6629,0.653634700612803,0.672165299387197,0.7628,0.755802730730035,0.769797269269965,7628,6629,4323
"TTest_VarEqual","Exp",178656191,10000,20,20,1,1.5,0,0.9533,0.947864755371841,0.95873524462816,0.9881,0.985974652239656,0.990225347760344,0.9945,0.993283394877384,0.995716605122616,9945,9881,9533
"TTest_VarEqual","Exp",63606,10000,20,20,1.5,1.5,0,0.9986,0.997636823989136,0.999563176010864,0.9997,0.99936056896783,1.00003943103217,0.9999,0.999735508225206,1.00006449177479,9999,9997,9986
"TTest_VarEqual","Exp",12243424,10000,20,20,2,1.5,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"TTest_VarEqual","Exp",18259,10000,20,20,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",804233,10000,20,20,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",3112832,10000,100,100,0,1,1,0.0104,0.00778668132697445,0.0130133186730255,0.0514,0.0470720803327234,0.0557279196672767,0.1033,0.0982934374328513,0.108306562567149,1033,514,104
"TTest_VarEqual","Exp",625199,10000,100,100,0,0.5,1,0.0099,0.00734963120325236,0.0124503687967476,0.0503,0.0460161595938224,0.0545838404061776,0.1023,0.0973149521453877,0.107285047854612,1023,503,99
"TTest_VarEqual","Exp",193098,10000,100,100,0,0.25,1,0.0073,0.00510711276402639,0.00949288723597361,0.0494,0.0451526460822766,0.0536473539177234,0.1032,0.0981955823085598,0.10820441769144,1032,494,73
"TTest_VarEqual","Exp",13284983,10000,100,100,0,0.125,1,0.0084,0.00604899387398841,0.0107510061260116,0.0505,0.0462081034541825,0.0547918965458175,0.1035,0.0984891520558517,0.108510847944148,1035,505,84
"TTest_VarEqual","Exp",143218,10000,100,100,0.5,1,0,0.822,0.812146471691744,0.831853528308256,0.9377,0.932962687298309,0.942437312701691,0.9663,0.963331501440665,0.969268498559335,9663,9377,8220
"TTest_VarEqual","Exp",552000,10000,100,100,0.5,0.5,0,0.2175,0.206872829155415,0.228127170844585,0.4326,0.422889446291874,0.442310553708126,0.5575,0.549329568831183,0.565670431168817,5575,4326,2175
"TTest_VarEqual","Exp",175346859,10000,100,100,0.5,0.25,0,0.0445,0.0391882061732782,0.0498117938267218,0.1455,0.138588956897834,0.152411043102166,0.2334,0.226441738667232,0.240358261332768,2334,1455,445
"TTest_VarEqual","Exp",495895,10000,100,100,0.5,0.125,0,0.019,0.015483123134598,0.022516876865402,0.0758,0.0706123142984949,0.0809876857015051,0.1346,0.128985683682664,0.140214316317336,1346,758,190
"TTest_VarEqual","Exp",157651461,10000,100,100,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",35162481,10000,100,100,1,0.5,0,0.8196,0.809694757779177,0.829505242220823,0.9369,0.932134402377204,0.941665597622796,0.9647,0.961664366099021,0.967735633900979,9647,9369,8196
"TTest_VarEqual","Exp",843867,10000,100,100,1,0.25,0,0.2168,0.206185199480623,0.227414800519377,0.4349,0.425183420042093,0.444616579957907,0.5558,0.547626379857621,0.563973620142379,5558,4349,2168
"TTest_VarEqual","Exp",42695033,10000,100,100,1,0.125,0,0.0451,0.0397541954500914,0.0504458045499087,0.1465,0.139569307246747,0.153430692753253,0.2298,0.222879417159234,0.236720582840766,2298,1465,451
"TTest_VarEqual","Exp",1875926,10000,100,100,1.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",17986417,10000,100,100,1.5,0.5,0,0.9942,0.992243874408547,0.996156125591453,0.9996,0.999208078407842,0.999991921592158,0.9999,0.999735508225206,1.00006449177479,9999,9996,9942
"TTest_VarEqual","Exp",599548,10000,100,100,1.5,0.25,0,0.5331,0.520248253902848,0.545951746097152,0.7582,0.749807794504327,0.766592205495673,0.8364,0.830314944214586,0.842485055785414,8364,7582,5331
"TTest_VarEqual","Exp",187349843,10000,100,100,1.5,0.125,0,0.1077,0.0997143705006996,0.1156856294993,0.2689,0.260209598041149,0.277590401958851,0.3849,0.376895896029288,0.392904103970712,3849,2689,1077
"TTest_VarEqual","Exp",43352583,10000,100,100,2,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",154311,10000,100,100,2,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",35218172,10000,100,100,2,0.25,0,0.8183,0.808367019155886,0.828232980844114,0.9356,0.930788903016733,0.940411096983267,0.9665,0.963540016875998,0.969459983124002,9665,9356,8183
"TTest_VarEqual","Exp",9842799,10000,100,100,2,0.125,0,0.2187,0.208051727359752,0.229348272640248,0.4379,0.428175879395318,0.447624120604682,0.563,0.554840551263872,0.571159448736128,5630,4379,2187
"TTest_VarEqual","Exp",6686165,10000,100,100,2.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",1333924,10000,100,100,2.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",653042,10000,100,100,2.5,0.25,0,0.9589,0.953786085898032,0.964013914101968,0.9903,0.988379009009495,0.992220990990505,0.9954,0.994286875770141,0.996513124229859,9954,9903,9589
"TTest_VarEqual","Exp",11067765,10000,100,100,2.5,0.125,0,0.3578,0.345451870444362,0.370148129555638,0.6007,0.591100811005007,0.610299188994993,0.72,0.712613968318508,0.727386031681492,7200,6007,3578
"TTest_VarEqual","Exp",42482,10000,100,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",3150290,10000,100,100,5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",32546171,10000,100,100,5,0.25,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",1341455,10000,100,100,5,0.12,0,0.9429,0.936922814548871,0.948877185451129,0.9855,0.983157021050031,0.98784297894997,0.9936,0.992288217959568,0.994911782040432,9936,9855,9429
"TTest_VarEqual","Exp",21403,10000,100,100,0,1.5,1,0.0098,0.00726241640782102,0.012337583592179,0.0468,0.0426602795503078,0.0509397204496922,0.0956,0.0907630107157861,0.100436989284214,956,468,98
"TTest_VarEqual","Exp",319222366,10000,100,100,0.5,1.5,0,0.9923,0.990048288649916,0.994551711350084,0.9991,0.998512264659562,0.999687735340438,0.9996,0.999271065806581,0.999928934193419,9996,9991,9923
"TTest_VarEqual","Exp",24747057,10000,100,100,1,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",6386039,10000,100,100,1.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",11967552,10000,100,100,2,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",21965,10000,100,100,2.5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",1667395,10000,100,100,5,1.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarEqual","Exp",16832883,10000,10,100,0,1,1,0.0149,0.0117791050358873,0.0180208949641127,0.0472,0.0430434984679902,0.0513565015320098,0.0896,0.0849017509821637,0.0942982490178363,896,472,149
"TTest_VarEqual","Exp",21257213,10000,10,100,0,0.5,1,0.0137,0.0107055941757577,0.0166944058242423,0.0463,0.0421813730383051,0.0504186269616949,0.0935,0.0887108811828923,0.0982891188171077,935,463,137
"TTest_VarEqual","Exp",305074,10000,10,100,0,0.25,1,0.0123,0.00946070223032243,0.0151392977696776,0.042,0.0380684530067669,0.0459315469932331,0.0902,0.0854876001086601,0.0949123998913399,902,420,123
"TTest_VarEqual","Exp",10679626,10000,10,100,0,0.125,1,0.0123,0.00946070223032243,0.0151392977696776,0.044,0.0399801360421029,0.0480198639578971,0.0872,0.08255899581056,0.09184100418944,872,440,123
"TTest_VarEqual","Exp",125941145,10000,10,100,0.5,1,0,0.1401,0.131158942233079,0.149041057766921,0.3532,0.343831902017933,0.362568097982067,0.4817,0.473480510786626,0.489919489213374,4817,3532,1401
"TTest_VarEqual","Exp",74531693,10000,10,100,0.5,0.5,0,0.0185,0.0150288220779683,0.0219711779220317,0.1059,0.0998688920926251,0.111931107907375,0.205,0.198359108310061,0.211640891689939,2050,1059,185
"TTest_VarEqual","Exp",60625,10000,10,100,0.5,0.25,0,0.0082,0.00587691641085044,0.0105230835891496,0.0575,0.0529372079819479,0.0620627920180521,0.1271,0.121620752422278,0.132579247577722,1271,575,82
"TTest_VarEqual","Exp",70167761,10000,10,100,0.5,0.125,0,0.0089,0.00648064499126234,0.0113193550087377,0.0428,0.0388328437961683,0.0467671562038317,0.0983,0.0934025084421946,0.103197491557805,983,428,89
"TTest_VarEqual","Exp",532671,10000,10,100,1,1,0,0.6864,0.674448497047187,0.698351502952813,0.8488,0.841778423167863,0.855821576832137,0.8977,0.892714952145388,0.902685047854612,8977,8488,6864
"TTest_VarEqual","Exp",8135547,10000,10,100,1,0.5,0,0.1416,0.132619048732092,0.150580951267908,0.3592,0.34979658751848,0.36860341248152,0.4894,0.481176848529724,0.497623151470276,4894,3592,1416
