"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Mood","ghEqual",2655416,1000,20,20,0.5,3,-3,3,0,0,0.029,0.0153304419828584,0.0426695580171416,0.078,0.0613785528427877,0.0946214471572123,0.078,0.0640498568501968,0.0919501431498032
"Mood","ghEqual",799782,1000,20,20,0.5,3,-1,3,0,0,0.013,0.00377266875765262,0.0222273312423474,0.068,0.0523966272363953,0.0836033727636047,0.068,0.0549043121448318,0.0810956878551682
"Mood","ghEqual",10277907,1000,20,20,0.5,3,1,-3,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.025,0.0153232753475156,0.0346767246524844,0.025,0.0168784632380934,0.0331215367619066
"Mood","ghEqual",42900876,1000,20,20,1,3,1,1,0,0,0.024,0.0115325857923946,0.0364674142076054,0.086,0.0686228562070748,0.103377143792925,0.086,0.0714156114595092,0.100584388540491
"Mood","ghEqual",12184565,1000,20,20,1,3,3,3,0,0,0.046,0.0289352880486074,0.0630647119513926,0.125,0.104501829349915,0.145498170650085,0.125,0.107796178204393,0.142203821795607
"Mood","ghEqual",168671,1000,20,20,1,3,1,3,0,0,0.057,0.0381140370704589,0.0758859629295411,0.152,0.129747654649453,0.174252345350547,0.152,0.133323924437934,0.170676075562066
"Mood","ghEqual",1052052,1000,20,20,1,3,-1,1,0,0,0.036,0.0208247579820287,0.0511752420179712,0.11,0.0906068919458484,0.129393108054152,0.11,0.0937236414545513,0.126276358545449
"Mood","ghEqual",5482136,1000,20,20,1,3,-3,3,0,0,0.088,0.0649227202934141,0.111077279706586,0.23,0.203916530905572,0.256083469094428,0.23,0.208108517010033,0.251891482989967
"Mood","ghEqual",9397514,1000,20,20,1,3,-1,3,0,0,0.053,0.03475017169352,0.07124982830648,0.167,0.143882716041888,0.190117283958112,0.167,0.14759799382087,0.18640200617913
"Mood","ghEqual",3029589,1000,20,20,1,3,1,-3,0,0,0.01,0.00189480522134107,0.0181051947786589,0.061,0.0461661533512039,0.0758338466487961,0.061,0.0485501644197604,0.0734498355802396
"Mood","ghEqual",22043299,1000,20,20,1.5,3,1,1,0,0,0.053,0.03475017169352,0.07124982830648,0.191,0.166636088360035,0.215363911639965,0.191,0.170551717016458,0.211448282983542
"Mood","ghEqual",151115,1000,20,20,1.5,3,3,3,0,0,0.102,0.0773461861267673,0.126653813873233,0.231,0.204876868824737,0.257123131175263,0.231,0.20907522919219,0.25292477080781
"Mood","ghEqual",3938744,1000,20,20,1.5,3,1,3,0,0,0.137,0.108990101173764,0.165009898826236,0.303,0.274516472381392,0.331483527618608,0.303,0.27909418217724,0.32690581782276
"Mood","ghEqual",34281,1000,20,20,1.5,3,-1,1,0,0,0.088,0.0649227202934141,0.111077279706586,0.249,0.222197474775686,0.275802525224314,0.249,0.226505023472451,0.271494976527549
"Mood","ghEqual",9694352,1000,20,20,1.5,3,-3,3,0,0,0.512,0.471281595705922,0.552718404294078,0.751,0.724197474775686,0.777802525224314,0.751,0.728505023472451,0.773494976527549
"Mood","ghEqual",323335,1000,20,20,1.5,3,-1,3,0,0,0.177,0.145909163316244,0.208090836683756,0.385,0.354840509951261,0.415159490048739,0.385,0.359687570851951,0.410312429148049
"Mood","ghEqual",9086718,1000,20,20,1.5,3,1,-3,0,0,0.036,0.0208247579820287,0.0511752420179712,0.114,0.0943018537318863,0.133698146268114,0.114,0.0974676272392618,0.130532372760738
"Mood","ghEqual",98944934,1000,20,20,2,3,1,1,0,0,0.13,0.102604630581064,0.157395369418936,0.306,0.277437480111167,0.334562519888833,0.306,0.282027885093301,0.329972114906699
"Mood","ghEqual",1671628,1000,20,20,2,3,3,3,0,0,0.166,0.135690209955462,0.196309790044538,0.347,0.317496237772108,0.376503762227892,0.347,0.322237913844448,0.371762086155552
"Mood","ghEqual",255205,1000,20,20,2,3,1,3,0,0,0.249,0.213773823990901,0.284226176009099,0.478,0.447039692094554,0.508960307905446,0.478,0.452015455865072,0.503984544134928
"Mood","ghEqual",22932,1000,20,20,2,3,-1,1,0,0,0.212,0.178705162630582,0.245294837369418,0.431,0.400306187229345,0.461693812770655,0.431,0.405239121424629,0.456760878575371
"Mood","ghEqual",9957422,1000,20,20,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",221269,1000,20,20,2,3,-1,3,0,0,0.468,0.427353364648768,0.508646635351232,0.688,0.659283759131808,0.716716240868192,0.688,0.663898869271339,0.712101130728661
"Mood","ghEqual",24215,1000,20,20,2,3,1,-3,0,0,0.06,0.0406542571504736,0.0793457428495263,0.191,0.166636088360035,0.215363911639965,0.191,0.170551717016458,0.211448282983542
"Mood","ghEqual",16772848,1000,20,20,2.5,3,1,1,0,0,0.241,0.206160230911443,0.275839769088557,0.478,0.447039692094554,0.508960307905446,0.478,0.452015455865072,0.503984544134928
"Mood","ghEqual",146381510,1000,20,20,2.5,3,3,3,0,0,0.287,0.250150502328308,0.323849497671692,0.489,0.458017179495727,0.519982820504273,0.489,0.462996561362485,0.515003438637515
"Mood","ghEqual",308093089,1000,20,20,2.5,3,1,3,0,0,0.41,0.369935124929684,0.450064875070316,0.634,0.604143338592535,0.663856661407465,0.634,0.608941730604449,0.659058269395551
"Mood","ghEqual",82245,1000,20,20,2.5,3,-1,1,0,0,0.46,0.419400409381374,0.500599590618626,0.71,0.681875536627342,0.738124463372658,0.71,0.686395539669376,0.733604460330624
"Mood","ghEqual",269242402,1000,20,20,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",323646,1000,20,20,2.5,3,-1,3,0,0,0.842,0.812288098412656,0.871711901587344,0.948,0.934238622394542,0.961761377605458,0.948,0.936450272366848,0.959549727633152
"Mood","ghEqual",17892,1000,20,20,2.5,3,1,-3,0,0,0.106,0.0809234636190721,0.131076536380928,0.267,0.239580237462735,0.294419762537265,0.267,0.243986985013367,0.290013014986633
"Mood","ghEqual",2500048,1000,100,100,0,1,1,1,0,1,0.007,0.000208440607931048,0.013791559392069,0.037,0.0253004252384969,0.0486995747615031,0.079,0.0649683332075266,0.0930316667924734
"Mood","ghEqual",28538787,1000,100,100,0,1,3,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.036,0.0244536202037175,0.0475463797962825,0.067,0.0539939887446227,0.0800060112553773
"Mood","ghEqual",8219119,1000,100,100,0,1,1,3,0,1,0.013,0.00377266875765262,0.0222273312423474,0.046,0.0330159800369839,0.0589840199630161,0.083,0.0686487537553354,0.0973512462446646
"Mood","ghEqual",83490839,1000,100,100,0,1,-1,1,0,1,0.006,-0.000290927440687899,0.0122909274406879,0.035,0.0236092124943005,0.0463907875056995,0.067,0.0539939887446227,0.0800060112553773
"Mood","ghEqual",756122,1000,100,100,0,1,-3,3,0,1,0.005,-0.000745692786775151,0.0107456927867752,0.034,0.0227673017311066,0.0452326982688934,0.063,0.0503611961889188,0.0756388038110812
"Mood","ghEqual",6533579,1000,100,100,0,1,-1,3,0,1,0.007,0.000208440607931048,0.013791559392069,0.032,0.0210914069834832,0.0429085930165168,0.074,0.060382817578515,0.087617182421485
"Mood","ghEqual",22716967,1000,100,100,0,1,1,-3,0,1,0.002,-0.00163936929920556,0.00563936929920556,0.039,0.0270008614309193,0.0509991385690807,0.075,0.0612985225477323,0.0887014774522677
"Mood","ghEqual",5127405,1000,100,100,0.5,3,1,1,0,0,0.046,0.0289352880486074,0.0630647119513926,0.123,0.102643250907868,0.143356749092132,0.194,0.17343000016772,0.21456999983228
"Mood","ghEqual",175233092,1000,100,100,0.5,3,3,3,0,0,0.05,0.0322461452073078,0.0677538547926922,0.143,0.121302259988653,0.164697740011347,0.206,0.184961742631577,0.227038257368423
"Mood","ghEqual",1937884,1000,100,100,0.5,3,1,3,0,0,0.049,0.0314153326496064,0.0665846673503936,0.143,0.121302259988653,0.164697740011347,0.225,0.203277589696928,0.246722410303072
"Mood","ghEqual",270647,1000,100,100,0.5,3,-1,1,0,0,0.036,0.0208247579820287,0.0511752420179712,0.13,0.109155697181244,0.150844302818756,0.215,0.193629240318253,0.236370759681747
"Mood","ghEqual",119376931,1000,100,100,0.5,3,-3,3,0,0,0.082,0.0596501750750481,0.104349824924952,0.201,0.176161378492356,0.225838621507644,0.283,0.259567496105303,0.306432503894697
"Mood","ghEqual",184490319,1000,100,100,0.5,3,-1,3,0,0,0.058,0.0389591949346673,0.0770408050653327,0.159,0.13633516136391,0.18166483863609,0.221,0.199416057867595,0.242583942132405
"Mood","ghEqual",69271,1000,100,100,0.5,3,1,-3,0,0,0.042,0.0256599546164645,0.0583400453835355,0.112,0.0924533847022048,0.131546615297795,0.182,0.16192857309756,0.20207142690244
"Mood","ghEqual",747640,1000,100,100,1,3,1,1,0,0,0.21,0.176820560004726,0.243179439995274,0.404,0.373586256159427,0.434413743840573,0.499,0.472990318264635,0.525009681735365
"Mood","ghEqual",167962513,1000,100,100,1,3,3,3,0,0,0.256,0.220448960070569,0.291551039929431,0.469,0.438069299678151,0.499930700321848,0.562,0.536191003702197,0.587808996297803
"Mood","ghEqual",50635347,1000,100,100,1,3,1,3,0,0,0.281,0.244384626899839,0.317615373100161,0.459,0.428114044123583,0.489885955876417,0.578,0.552308701981021,0.603691298018979
"Mood","ghEqual",1145818,1000,100,100,1,3,-1,1,0,0,0.241,0.206160230911443,0.275839769088557,0.474,0.44305160620646,0.50494839379354,0.587,0.561387027763748,0.612612972236252
"Mood","ghEqual",6259425,1000,100,100,1,3,-3,3,0,0,0.489,0.448279721622955,0.529720278377044,0.687,0.65825868671059,0.71574131328941,0.788,0.766738351136377,0.809261648863623
"Mood","ghEqual",27245,1000,100,100,1,3,-1,3,0,0,0.34,0.301411554392539,0.378588445607461,0.566,0.535280853032677,0.596719146967323,0.676,0.651654889205428,0.700345110794572
"Mood","ghEqual",87289752,1000,100,100,1,3,1,-3,0,0,0.129,0.101694521509704,0.156305478490296,0.281,0.253140476989008,0.308859523010992,0.4,0.374515769581955,0.425484230418045
"Mood","ghEqual",28187242,1000,100,100,1.5,3,1,1,0,0,0.553,0.512499332039879,0.593500667960121,0.757,0.730416806783232,0.783583193216768,0.826,0.806278926573333,0.845721073426667
"Mood","ghEqual",30362,1000,100,100,1.5,3,3,3,0,0,0.579,0.538781470414944,0.619218529585056,0.748,0.721090406290693,0.774909593709307,0.809,0.788551717016458,0.829448282983542
"Mood","ghEqual",742941,1000,100,100,1.5,3,1,3,0,0,0.68,0.642000725564822,0.717999274435178,0.828,0.804609717710126,0.851390282289874,0.878,0.86097476655373,0.89502523344627
"Mood","ghEqual",2183306,1000,100,100,1.5,3,-1,1,0,0,0.704,0.666814121685995,0.741185878314005,0.854,0.832114249969444,0.875885750030556,0.917,0.902648753755335,0.931351246244665
"Mood","ghEqual",36332370,1000,100,100,1.5,3,-3,3,0,0,0.999,0.996425288322161,1.00157471167784,1,1,1,1,1,1
"Mood","ghEqual",195286,1000,100,100,1.5,3,-1,3,0,0,0.865,0.837163104655871,0.892836895344129,0.951,0.937620361798614,0.964379638201386,0.971,0.962270798548836,0.979729201451164
"Mood","ghEqual",373518,1000,100,100,1.5,3,1,-3,0,0,0.396,0.356160679639532,0.435839320360468,0.601,0.570648528233379,0.631351471766621,0.697,0.67309418217724,0.72090581782276
"Mood","ghEqual",100948,1000,100,100,2,3,1,1,0,0,0.851,0.821992936015101,0.880007063984899,0.948,0.934238622394542,0.961761377605458,0.975,0.966878463238093,0.983121536761907
"Mood","ghEqual",4775052,1000,100,100,2,3,3,3,0,0,0.815,0.783369174427467,0.846630825572533,0.929,0.91308183131136,0.94491816868864,0.954,0.94310269753104,0.96489730246896
"Mood","ghEqual",65219,1000,100,100,2,3,1,3,0,0,0.912,0.888922720293414,0.935077279706586,0.966,0.954767301731107,0.977232698268893,0.983,0.976275389693447,0.989724610306553
"Mood","ghEqual",40385,1000,100,100,2,3,-1,1,0,0,0.966,0.951237025132312,0.980762974867688,0.994,0.98921342477339,0.99878657522661,0.997,0.994155053467111,0.999844946532889
"Mood","ghEqual",106769,1000,100,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",107633149,1000,100,100,2,3,-1,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Mood","ghEqual",3366800,1000,100,100,2,3,1,-3,0,0,0.639,0.599875401958563,0.678124598041437,0.829,0.805663732637802,0.852336267362198,0.887,0.870531011209701,0.903468988790299
"Mood","ghEqual",49013,1000,100,100,2.5,3,1,1,0,0,0.974,0.961036806279932,0.986963193720068,0.994,0.98921342477339,0.99878657522661,0.997,0.994155053467111,0.999844946532889
"Mood","ghEqual",5235970,1000,100,100,2.5,3,3,3,0,0,0.934,0.913774872664332,0.954225127335668,0.974,0.964136700430383,0.983863299569617,0.985,0.978676905870146,0.991323094129854
"Mood","ghEqual",117332346,1000,100,100,2.5,3,1,3,0,0,0.99,0.981894805221341,0.998105194778659,0.997,0.993610276471451,1.00038972352855,0.998,0.995675946235562,1.00032405376444
"Mood","ghEqual",142409,1000,100,100,2.5,3,-1,1,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",7329980,1000,100,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",5470943,1000,100,100,2.5,3,-1,3,0,0,1,1,1,1,1,1,1,1,1
"Mood","ghEqual",20398675,1000,100,100,2.5,3,1,-3,0,0,0.849,0.819833240710974,0.878166759289026,0.947,0.933114261071156,0.960885738928843,0.977,0.969202110043416,0.984797889956584
"Mood","ghEqual",2094502,1000,10,100,0,1,1,1,0,1,0.002,-0.00163936929920556,0.00563936929920556,0.021,0.0121129614381393,0.0298870385618608,0.094,0.0788192255434711,0.109180774456529
"Mood","ghEqual",27388,1000,10,100,0,1,3,3,0,1,0.001,-0.0015747116778389,0.0035747116778389,0.018,0.00975960428134668,0.0262403957186533,0.086,0.0714156114595092,0.100584388540491
"Mood","ghEqual",682576,1000,10,100,0,1,1,3,0,1,0.005,-0.000745692786775151,0.0107456927867752,0.023,0.0137088970730058,0.0322911029269942,0.114,0.0974676272392618,0.130532372760738
"Mood","ghEqual",34261420,1000,10,100,0,1,-1,1,0,1,0.001,-0.0015747116778389,0.0035747116778389,0.016,0.00822297290733792,0.0237770270926621,0.09,0.0751129772116786,0.104887022788321
"Mood","ghEqual",103814473,1000,10,100,0,1,-3,3,0,1,0.004,-0.00114168567534034,0.00914168567534034,0.024,0.0145139239724742,0.0334860760275258,0.099,0.0834637609449713,0.114536239055029
"Mood","ghEqual",19086878,1000,10,100,0,1,-1,3,0,1,0,0,0,0.011,0.00453526749199938,0.0174647325080006,0.092,0.0769650239641029,0.107034976035897
"Mood","ghEqual",82498,1000,10,100,0,1,1,-3,0,1,0.003,-0.00145506520895037,0.00745506520895037,0.013,0.0059792044895183,0.0200207955104817,0.083,0.0686487537553354,0.0973512462446646
"Mood","ghEqual",18564,1000,10,100,0.5,3,1,1,0,0,0.004,-0.00114168567534034,0.00914168567534034,0.022,0.0129084728675541,0.0310915271324459,0.119,0.102156694060399,0.135843305939601
"Mood","ghEqual",251996,1000,10,100,0.5,3,3,3,0,0,0.003,-0.00145506520895037,0.00745506520895037,0.025,0.0153232753475156,0.0346767246524844,0.124,0.106855343118044,0.141144656881956
"Mood","ghEqual",4529110,1000,10,100,0.5,3,1,3,0,0,0.001,-0.0015747116778389,0.0035747116778389,0.021,0.0121129614381393,0.0298870385618608,0.106,0.0899864509523966,0.122013549047603
"Mood","ghEqual",2453329,1000,10,100,0.5,3,-1,1,0,0,0.005,-0.000745692786775151,0.0107456927867752,0.026,0.0161367004303834,0.0358632995696166,0.126,0.108737372821613,0.143262627178387
"Mood","ghEqual",145139,1000,10,100,0.5,3,-3,3,0,0,0.027,0.0137966492398331,0.0402033507601669,0.103,0.0841604335081722,0.121839566491828,0.249,0.226505023472451,0.271494976527549
"Mood","ghEqual",1067358,1000,10,100,0.5,3,-1,3,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.032,0.0210914069834832,0.0429085930165168,0.123,0.105914871297675,0.140085128702325
"Mood","ghEqual",491990,1000,10,100,0.5,3,1,-3,0,0,0.004,-0.00114168567534034,0.00914168567534034,0.017,0.00898769835814952,0.0250123016418505,0.103,0.0871882209800731,0.118811779019927
"Mood","ghEqual",296487935,1000,10,100,1,3,1,1,0,0,0.006,-0.000290927440687899,0.0122909274406879,0.062,0.0470530240650491,0.0769469759349509,0.187,0.166717009915326,0.207282990084674
"Mood","ghEqual",5317247,1000,10,100,1,3,3,3,0,0,0.004,-0.00114168567534034,0.00914168567534034,0.037,0.0253004252384969,0.0486995747615031,0.167,0.14759799382087,0.18640200617913
"Mood","ghEqual",72370432,1000,10,100,1,3,1,3,0,0,0.009,0.00130685460010016,0.0166931453998998,0.052,0.038238622394542,0.065761377605458,0.184,0.163843278599931,0.204156721400069
