"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","Cauchy",951559,10000,20,20,2.5,0.5,2,0,0.0898,0.0824353443956628,0.0971646556043372,0.2038,0.195904688889626,0.211695311110374,0.2868,0.279360202017501,0.294239797982499,2868,2038,898
"TTest_VarUnequal","Cauchy",23317,10000,20,20,2.5,1,2,0,0.0548,0.0489372956407392,0.0606627043592608,0.1521,0.145061291236711,0.159138708763289,0.2304,0.223473088018922,0.237326911981078,2304,1521,548
"TTest_VarUnequal","Cauchy",1020356,10000,20,20,5,1,1,0,0.4024,0.389767766664559,0.415032233335441,0.529,0.519216497486074,0.538783502513926,0.6038,0.595754191488738,0.611845808511262,6038,5290,4024
"TTest_VarUnequal","Cauchy",87469,10000,20,20,5,0.5,0.5,0,0.6628,0.650621861987068,0.674978138012932,0.745,0.736457120157699,0.753542879842301,0.7865,0.77975915710431,0.79324084289569,7865,7450,6628
"TTest_VarUnequal","Cauchy",78893,10000,20,20,5,2,2,0,0.1426,0.133592643311014,0.151607356688986,0.2693,0.260605516217647,0.277994483782353,0.3614,0.353497319328285,0.369302680671715,3614,2693,1426
"TTest_VarUnequal","Cauchy",86092,10000,20,20,5,0.5,2,0,0.3019,0.290074044670266,0.313725955329734,0.4446,0.434860341305035,0.454339658694965,0.5301,0.521889917392074,0.538310082607926,5301,4446,3019
"TTest_VarUnequal","Cauchy",15811533,10000,20,20,5,1,2,0,0.2288,0.217979249604419,0.239620750395581,0.3741,0.364615762928395,0.383584237071605,0.4649,0.456695291594823,0.473104708405177,4649,3741,2288
"TTest_VarUnequal","Cauchy",29136846,10000,20,20,5,0.5,1,0,0.5173,0.504427712019221,0.530172287980779,0.6253,0.615812710954883,0.634787289045117,0.6875,0.679875220930455,0.695124779069545,6875,6253,5173
"TTest_VarUnequal","Cauchy",722420,10000,20,20,0.5,0.5,1,0,0.0076,0.00536284521817913,0.00983715478182087,0.0457,0.041606859679708,0.049793140320292,0.0945,0.0896879953995892,0.0993120046004108,945,457,76
"TTest_VarUnequal","Cauchy",45958,10000,20,20,1,0.5,1,0,0.0327,0.0281185776632037,0.0372814223367963,0.1093,0.103184501295757,0.115415498704243,0.1828,0.176442034353946,0.189157965646054,1828,1093,327
"TTest_VarUnequal","Cauchy",279694,10000,20,20,1.5,0.5,1,0,0.0908,0.0833985212520783,0.0982014787479217,0.2049,0.196988880817583,0.212811119182417,0.2934,0.285909983514364,0.300890016485636,2934,2049,908
"TTest_VarUnequal","Cauchy",25649,10000,20,20,2,0.5,1,0,0.1559,0.146555289177736,0.165244710822264,0.2894,0.280511715723358,0.298288284276642,0.3785,0.370521533778703,0.386478466221297,3785,2894,1559
"TTest_VarUnequal","Cauchy",911284,10000,20,20,2.5,0.5,1,0,0.2396,0.228604618063624,0.250595381936376,0.373,0.36352139866014,0.38247860133986,0.4628,0.454597795757456,0.471002204242544,4628,3730,2396
"TTest_VarUnequal","Cauchy",10264424,10000,100,100,0,1,1,1,0.002,0.000849130376801959,0.00315086962319804,0.0203,0.0175359197722208,0.0230640802277792,0.0603,0.0563842119942756,0.0642157880057244,603,203,20
"TTest_VarUnequal","Cauchy",6739423,10000,100,100,0,0.5,0.5,1,0.0018,0.000708079815840004,0.00289192018416,0.0211,0.0182831322135393,0.0239168677864607,0.062,0.0580329911784822,0.0659670088215178,620,211,18
"TTest_VarUnequal","Cauchy",6460003,10000,100,100,0,2,2,1,3e-04,-0.000146109356566302,0.000746109356566302,0.0197,0.0169762409530944,0.0224237590469056,0.0643,0.060265035635873,0.068334964364127,643,197,3
