"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"TTest_VarUnequal","GLDLS",27319032,10000,100,100,0,2,-0.02,-0.02,1,0.0088,0.00639415390545114,0.0112058460945489,0.045,0.0409368391614409,0.0490631608385591,0.0925,0.0877339336335532,0.0972660663664468,925,450,88
"TTest_VarUnequal","GLDLS",738248,10000,100,100,0,2,-0.05,-0.05,1,0.0116,0.00884170176410454,0.0143582982358955,0.0488,0.0445771864817873,0.0530228135182127,0.0944,0.0895902765458293,0.0992097234541707,944,488,116
"TTest_VarUnequal","GLDLS",152363186,10000,100,100,0,2,-0.1,-0.1,1,0.0102,0.00761166986137858,0.0127883301386214,0.0503,0.0460161595938224,0.0545838404061776,0.1,0.095065,0.104935,1000,503,102
"TTest_VarUnequal","GLDLS",7651002,10000,100,100,0,2,-0.2,-0.2,1,0.0085,0.00613516044552701,0.010864839554473,0.0476,0.0434267995928305,0.0517732004071695,0.0977,0.0928158537170991,0.102584146282901,977,476,85
"TTest_VarUnequal","GLDLS",23166048,10000,100,100,0.5,2,-0.002,-0.002,0,0.8952,0.887309826798093,0.903090173201907,0.9684,0.964971319613846,0.971828680386154,0.986,0.984067282506417,0.987932717493583,9860,9684,8952
"TTest_VarUnequal","GLDLS",133090,10000,100,100,0.5,2,-0.002,-0.02,0,0.8892,0.881114340177033,0.897285659822967,0.9649,0.961292961458703,0.968507038541297,0.9846,0.982574388385919,0.986625611614081,9846,9649,8892
"TTest_VarUnequal","GLDLS",9477521,10000,100,100,0.5,2,-0.002,-0.05,0,0.8642,0.855375240577288,0.873024759422712,0.9594,0.955531710711128,0.963268289288872,0.9813,0.97907162845069,0.98352837154931,9813,9594,8642
"TTest_VarUnequal","GLDLS",197557,10000,100,100,0.5,2,-0.002,-0.1,0,0.826,0.816234139721335,0.835765860278665,0.9381,0.933376912799619,0.942823087200381,0.9701,0.967298376647553,0.972901623352447,9701,9381,8260
"TTest_VarUnequal","GLDLS",2322084,10000,100,100,0.5,2,-0.002,-0.2,0,0.693,0.681118215707327,0.704881784292672,0.8651,0.858404312098193,0.871795687901807,0.9171,0.91256422488179,0.92163577511821,9171,8651,6930
"TTest_VarUnequal","GLDLS",193714029,10000,100,100,1,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",40461491,10000,100,100,1,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",158545,10000,100,100,1,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",17966,10000,100,100,1,2,-0.002,-0.1,0,0.9999,0.999642412880322,1.00015758711968,1,1,1,1,1,1,10000,10000,9999
"TTest_VarUnequal","GLDLS",50719,10000,100,100,1,2,-0.002,-0.2,0,0.9978,0.996593078708276,0.999006921291724,0.9992,0.998645850076604,0.999754149923396,0.9997,0.999415120383714,0.999984879616286,9997,9992,9978
"TTest_VarUnequal","GLDLS",15311792,10000,100,100,1.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",227622703,10000,100,100,1.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",25954720,10000,100,100,1.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",434592,10000,100,100,1.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",5592909,10000,100,100,1.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",1225052,10000,100,100,2,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",7068566,10000,100,100,2,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",2585988,10000,100,100,2,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",677097,10000,100,100,2,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",70862,10000,100,100,2,2,-0.002,-0.2,0,0.9999,0.999642412880322,1.00015758711968,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9999
"TTest_VarUnequal","GLDLS",117175,10000,100,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",31266,10000,100,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",10170600,10000,100,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",564639,10000,100,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",69989,10000,100,100,2.5,2,-0.002,-0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"TTest_VarUnequal","GLDLS",46435,10000,10,100,0,2,-0.002,-0.002,1,0.0103,0.00769914430765258,0.0129008556923474,0.0502,0.0459201946967648,0.0544798053032352,0.1024,0.0974127940558265,0.107387205944174,1024,502,103
"TTest_VarUnequal","GLDLS",1950475,10000,10,100,0,2,-0.02,-0.02,1,0.0092,0.00674057959837363,0.0116594204016264,0.0457,0.041606859679708,0.049793140320292,0.0987,0.093793642789016,0.103606357210984,987,457,92
"TTest_VarUnequal","GLDLS",2921495,10000,10,100,0,2,-0.05,-0.05,1,0.0101,0.00752425890101043,0.0126757410989896,0.0482,0.0440019032739109,0.0523980967260891,0.1008,0.0958475019016258,0.105752498098374,1008,482,101
"TTest_VarUnequal","GLDLS",32813,10000,10,100,0,2,-0.1,-0.1,1,0.0085,0.00613516044552701,0.010864839554473,0.0468,0.0426602795503078,0.0509397204496922,0.0956,0.0907630107157861,0.100436989284214,956,468,85
"TTest_VarUnequal","GLDLS",3033193,10000,10,100,0,2,-0.2,-0.2,1,0.0098,0.00726241640782102,0.012337583592179,0.0456,0.0415111261865399,0.0496888738134601,0.0933,0.0885154782627963,0.0980845217372037,933,456,98
"TTest_VarUnequal","GLDLS",16033304,10000,10,100,0.5,2,-0.002,-0.002,0,0.1408,0.131840282423651,0.149759717576349,0.3503,0.34094954868332,0.35965045131668,0.4884,0.48017721380993,0.49662278619007,4884,3503,1408
