"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"SmoothFixed_6_asymp","Cauchy",96972521,10000,100,100,1.5,2,2,0,0.0123,0.00946070223032243,0.0151392977696776,0.0588,0.0541891001041445,0.0634108998958555,0.1096,0.10446117586664,0.11473882413336,1096,588,123
"SmoothFixed_6_asymp","Cauchy",1046207,10000,100,100,1.5,0.5,2,0,0.0086,0.00622141025800917,0.0109785897419908,0.048,0.0438101819418977,0.0521898180581023,0.0988,0.0938914302559299,0.10370856974407,988,480,86
"SmoothFixed_6_asymp","Cauchy",108329,10000,100,100,1.5,1,2,0,0.0131,0.0101710087046794,0.0160289912953206,0.062,0.0572733511913831,0.066726648808617,0.1145,0.109262030944691,0.119737969055309,1145,620,131
"SmoothFixed_6_asymp","Cauchy",35196613,10000,100,100,2,1,1,0,0.0166,0.0133087186816463,0.0198912813183537,0.0813,0.0759434125145201,0.0866565874854799,0.1526,0.146684555297604,0.158515444702396,1526,813,166
"SmoothFixed_6_asymp","Cauchy",213200,10000,100,100,2,0.5,0.5,0,0.0204,0.0167584579384574,0.0240415420615426,0.117,0.110700162402093,0.123299837597907,0.2199,0.213086760494891,0.226713239505109,2199,1170,204
"SmoothFixed_6_asymp","Cauchy",358229218,10000,100,100,2,2,2,0,0.0147,0.0115998067420859,0.0178001932579141,0.0628,0.058044983446338,0.067555016553662,0.1196,0.114262086780061,0.124937913219939,1196,628,147
"SmoothFixed_6_asymp","Cauchy",6777088,10000,100,100,2,0.5,2,0,0.0101,0.00752425890101043,0.0126757410989896,0.0528,0.0484167738610015,0.0571832261389985,0.1052,0.100152959846762,0.110247040153238,1052,528,101
"SmoothFixed_6_asymp","Cauchy",14944451,10000,100,100,2,1,2,0,0.0147,0.0115998067420859,0.0178001932579141,0.0648,0.059975016601728,0.069624983398272,0.1207,0.115340946731486,0.126059053268514,1207,648,147
"SmoothFixed_6_asymp","Cauchy",46137,10000,100,100,2.5,1,1,0,0.0202,0.0165759827102929,0.0238240172897071,0.0883,0.0827388782842308,0.0938611217157692,0.1646,0.15850002502701,0.17069997497299,1646,883,202
"SmoothFixed_6_asymp","Cauchy",87175469,10000,100,100,2.5,0.5,0.5,0,0.0219,0.0181298420474383,0.0256701579525617,0.1364,0.129673028722642,0.143126971277358,0.26,0.252784466686377,0.267215533313623,2600,1364,219
