"method","distribution","seed","N","n1","n2","delta","scale1","scale2","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"HFR","Cauchy",697774,10000,20,20,1,0.5,2,0,0.0763,0.0694612992606888,0.0831387007393112,0.2035,0.195609015901676,0.211390984098324,0.3168,0.309146987589818,0.324453012410182,3168,2035,763
"HFR","Cauchy",30218996,10000,20,20,1,1,2,0,0.0486,0.0430608188681084,0.0541391811318916,0.1611,0.15389458600451,0.16830541399549,0.2663,0.259028722069211,0.273571277930789,2663,1611,486
"HFR","Cauchy",1036295,10000,20,20,1.5,1,1,0,0.3598,0.347436703831449,0.372163296168551,0.6133,0.603754918526403,0.622845081473597,0.7375,0.730262116833329,0.744737883166671,7375,6133,3598
"HFR","Cauchy",13357644,10000,20,20,1.5,0.5,0.5,0,0.8377,0.828201623587113,0.847198376412887,0.9473,0.94292069545777,0.95167930454223,0.9722,0.969495630006101,0.974904369993899,9722,9473,8377
"HFR","Cauchy",348681503,10000,20,20,1.5,2,2,0,0.0796,0.0726274650869297,0.0865725349130703,0.2167,0.208624868743011,0.224775131256989,0.3461,0.33827431485677,0.35392568514323,3461,2167,796
"HFR","Cauchy",37222,10000,20,20,1.5,0.5,2,0,0.1746,0.164820870199676,0.184379129800324,0.3731,0.363620884156083,0.382579115843917,0.5027,0.494475119921374,0.510924880078626,5027,3731,1746
"HFR","Cauchy",637771,10000,20,20,1.5,1,2,0,0.1318,0.123086082285689,0.140513917714311,0.3109,0.301827905669009,0.319972094330991,0.4466,0.438422042691778,0.454777957308222,4466,3109,1318
"HFR","Cauchy",2318230,10000,20,20,2,1,1,0,0.5755,0.56276768513641,0.58823231486359,0.7967,0.788811904330093,0.804588095669907,0.8793,0.873940946731486,0.884659053268514,8793,7967,5755
"HFR","Cauchy",112232788,10000,20,20,2,0.5,0.5,0,0.9322,0.925723874520578,0.938676125479422,0.9843,0.981863481910266,0.986736518089734,0.9934,0.992068013117519,0.99473198688248,9934,9843,9322
"HFR","Cauchy",51980519,10000,20,20,2,2,2,0,0.159,0.149580184020141,0.168419815979859,0.3622,0.352779530413743,0.371620469586257,0.4913,0.483076245194756,0.499523754805244,4913,3622,1590
"HFR","Cauchy",149103,10000,20,20,2,0.5,2,0,0.3151,0.303133045400963,0.327066954599037,0.5505,0.540750113028347,0.560249886971653,0.6698,0.662063812121212,0.677536187878788,6698,5505,3151
"HFR","Cauchy",542376,10000,20,20,2,1,2,0,0.2455,0.234413327237011,0.256586672762989,0.4731,0.463314193033664,0.482885806966337,0.6092,0.601173556976817,0.617226443023183,6092,4731,2455
"HFR","Cauchy",82956310,10000,20,20,2.5,1,1,0,0.7352,0.723834001398799,0.746565998601201,0.8996,0.893709561159438,0.905490438840562,0.9469,0.94321136892127,0.95058863107873,9469,8996,7352
"HFR","Cauchy",14837736,10000,20,20,2.5,0.5,0.5,0,0.9708,0.966462872711675,0.975137127288325,0.9944,0.992937382913268,0.995862617086732,0.9976,0.996795085514107,0.998404914485893,9976,9944,9708
"HFR","Cauchy",110582,10000,20,20,2.5,2,2,0,0.2439,0.232837803265287,0.254962196734713,0.4897,0.479902079584647,0.499497920415353,0.6297,0.621756541975262,0.637643458024738,6297,4897,2439
"HFR","Cauchy",153154,10000,20,20,2.5,0.5,2,0,0.467,0.454148083256043,0.479851916743957,0.691,0.681943209230638,0.700056790769362,0.7889,0.782186932763932,0.795613067236068,7889,6910,4670
"HFR","Cauchy",193629679,10000,20,20,2.5,1,2,0,0.388,0.375447291822654,0.400552708177346,0.6335,0.624055774015834,0.642944225984166,0.7446,0.737426388306362,0.751773611693638,7446,6335,3880
"HFR","Cauchy",37808013,10000,20,20,5,1,1,0,0.9691,0.964642314803427,0.973557685196573,0.9937,0.992149206432306,0.995250793567694,0.9975,0.996678528768383,0.998321471231617,9975,9937,9691
"HFR","Cauchy",161231885,10000,20,20,5,0.5,0.5,0,0.991,0.988567213816547,0.993432786183453,0.9992,0.998645850076604,0.999754149923396,0.9999,0.999735508225206,1.00006449177479,9999,9992,9910
"HFR","Cauchy",24576,10000,20,20,5,2,2,0,0.7209,0.709345177200297,0.732454822799703,0.8923,0.88622397755488,0.89837602244512,0.9421,0.938258032506257,0.945941967493743,9421,8923,7209
"HFR","Cauchy",106768,10000,20,20,5,0.5,2,0,0.8622,0.853320786948946,0.871079213051054,0.9506,0.946352646082277,0.954847353917723,0.969,0.966148925027731,0.971851074972269,9690,9506,8622
"HFR","Cauchy",1379530,10000,20,20,5,1,2,0,0.8371,0.827587491194244,0.846612508805756,0.9446,0.9401163167491,0.9490836832509,0.9711,0.968344205679668,0.973855794320332,9711,9446,8371
"HFR","Cauchy",131995975,10000,20,20,5,0.5,1,0,0.976,0.972057457457122,0.979942542542878,0.9955,0.994188153682781,0.996811846317219,0.9979,0.997146958239554,0.998653041760446,9979,9955,9760
"HFR","Cauchy",73973178,10000,20,20,0.5,0.5,1,0,0.0535,0.0477032701792821,0.0592967298207179,0.164,0.156742598768154,0.171257401231846,0.2685,0.261209703149434,0.275790296850566,2685,1640,535
"HFR","Cauchy",29986,10000,20,20,1,0.5,1,0,0.248,0.236875496950893,0.259124503049107,0.4836,0.473805273034617,0.493394726965383,0.6145,0.606493567675027,0.622506432324973,6145,4836,2480
"HFR","Cauchy",89701868,10000,20,20,1.5,0.5,1,0,0.5144,0.501525342701692,0.527274657298307,0.7477,0.739187083238184,0.756212916761816,0.8385,0.832446539692508,0.844553460307492,8385,7477,5144
"HFR","Cauchy",33285936,10000,20,20,2,0.5,1,0,0.7154,0.703776477129528,0.727023522870472,0.8822,0.875881525409911,0.888518474590089,0.9295,0.925289000810452,0.933710999189548,9295,8822,7154
"HFR","Cauchy",2815584,10000,20,20,2.5,0.5,1,0,0.8412,0.831784990994871,0.850615009005129,0.9455,0.941050767621263,0.949949232378737,0.9709,0.968134971275561,0.973665028724439,9709,9455,8412
"HFR","Cauchy",86303855,10000,100,100,0,1,1,1,0.0091,0.00665385910075809,0.0115461408992419,0.0573,0.0527446669371384,0.0618553330628616,0.1061,0.101033966435072,0.111166033564928,1061,573,91
"HFR","Cauchy",51885,10000,100,100,0,0.5,0.5,1,0.0086,0.00622141025800917,0.0109785897419908,0.0558,0.0513011121310262,0.0602988878689738,0.1071,0.102012996350702,0.112187003649298,1071,558,86
"HFR","Cauchy",1174067,10000,100,100,0,2,2,1,0.0084,0.00604899387398841,0.0107510061260116,0.0592,0.0545744265763475,0.0638255734236525,0.112,0.106812221839747,0.117187778160253,1120,592,84
"HFR","Cauchy",55750,10000,100,100,0.5,1,1,0,0.2828,0.27119872553058,0.29440127446942,0.5538,0.54405689618604,0.56354310381396,0.6645,0.656732886398451,0.672267113601549,6645,5538,2828
"HFR","Cauchy",11862358,10000,100,100,0.5,0.5,0.5,0,0.8869,0.878741421649818,0.895058578350182,0.9698,0.966445709804802,0.973154290195198,0.9865,0.984601627948906,0.988398372051094,9865,9698,8869
"HFR","Cauchy",359520,10000,100,100,0.5,2,2,0,0.0521,0.0463753889838013,0.0578246110161987,0.1935,0.185757187510988,0.201242812489012,0.2854,0.277971102048682,0.292828897951318,2854,1935,521
"HFR","Cauchy",5210207,10000,100,100,0.5,0.5,2,0,0.1735,0.163745230151849,0.183254769848151,0.3964,0.386812673673729,0.40598732632627,0.5006,0.492375005922002,0.508824994077998,5006,3964,1735
"HFR","Cauchy",501387,10000,100,100,0.5,1,2,0,0.1017,0.093913952748876,0.109486047251124,0.2915,0.282592716438779,0.300407283561221,0.3942,0.386161243999729,0.402238756000271,3942,2915,1017
"HFR","Cauchy",60282,10000,100,100,1,1,1,0,0.8841,0.875854096045979,0.892345903954021,0.9655,0.961922812059732,0.969077187940268,0.9821,0.979918926639708,0.984281073360292,9821,9655,8841
"HFR","Cauchy",14395768,10000,100,100,1,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",110235579,10000,100,100,1,2,2,0,0.2715,0.260043668979363,0.282956331020637,0.5488,0.539046787913226,0.558553212086774,0.6633,0.655526037181799,0.671073962818201,6633,5488,2715
"HFR","Cauchy",105285,10000,100,100,1,0.5,2,0,0.6368,0.624411454906448,0.649188545093552,0.8156,0.807998922890642,0.823201077109358,0.862,0.856326395238475,0.867673604761525,8620,8156,6368
"HFR","Cauchy",181606168,10000,100,100,1,1,2,0,0.4809,0.468029400936408,0.493770599063592,0.7204,0.711603467593739,0.729196532406261,0.8042,0.797672388777516,0.810727611222484,8042,7204,4809
"HFR","Cauchy",3188633,10000,100,100,1.5,1,1,0,0.9941,0.992127182546776,0.996072817453224,0.9993,0.998781614273345,0.999818385726655,0.9997,0.999415120383714,0.999984879616286,9997,9993,9941
"HFR","Cauchy",276947927,10000,100,100,1.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",2155888,10000,100,100,1.5,2,2,0,0.6301,0.617663654921697,0.642536345078303,0.8487,0.841676515368451,0.855723484631549,0.9094,0.90467820121531,0.91412179878469,9094,8487,6301
"HFR","Cauchy",52911,10000,100,100,1.5,0.5,2,0,0.8904,0.882352820080526,0.898447179919474,0.934,0.929133670886592,0.938866329113408,0.9501,0.946518204107019,0.953681795892981,9501,9340,8904
"HFR","Cauchy",971030,10000,100,100,1.5,1,2,0,0.8332,0.82359674386293,0.84280325613707,0.9309,0.925928967412056,0.935871032587944,0.9558,0.952418880269511,0.959181119730489,9558,9309,8332
"HFR","Cauchy",56700979,10000,100,100,2,1,1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"HFR","Cauchy",64977,10000,100,100,2,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",49981933,10000,100,100,2,2,2,0,0.8876,0.879463499394689,0.895736500605311,0.9706,0.967289070906468,0.973910929093532,0.9847,0.982680873230633,0.986719126769367,9847,9706,8876
"HFR","Cauchy",658517,10000,100,100,2,0.5,2,0,0.9501,0.944491060048438,0.955708939951562,0.9728,0.969611750469991,0.975988249530009,0.9825,0.9803429947301,0.9846570052699,9825,9728,9501
"HFR","Cauchy",140252709,10000,100,100,2,1,2,0,0.9564,0.951139719695158,0.961660280304842,0.9832,0.980680979817151,0.985719020182849,0.9896,0.987931168782171,0.991268831217829,9896,9832,9564
"HFR","Cauchy",212292129,10000,100,100,2.5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",28508515,10000,100,100,2.5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",993869,10000,100,100,2.5,2,2,0,0.9733,0.969147354567901,0.977452645432099,0.9946,0.993163594105275,0.996036405894725,0.9973,0.996446387641974,0.998153612358026,9973,9946,9733
"HFR","Cauchy",51002,10000,100,100,2.5,0.5,2,0,0.9795,0.975849729830054,0.983150270169946,0.9927,0.991031498842194,0.994368501157806,0.9955,0.99439898612662,0.99660101387338,9955,9927,9795
"HFR","Cauchy",444625,10000,100,100,2.5,1,2,0,0.9862,0.983194837914212,0.989205162085788,0.9958,0.994532445102727,0.997067554897273,0.9975,0.996678528768383,0.998321471231617,9975,9958,9862
"HFR","Cauchy",111684131,10000,100,100,5,1,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",64137625,10000,100,100,5,0.5,0.5,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",17913,10000,100,100,5,2,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",999290,10000,100,100,5,0.5,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",166151,10000,100,100,5,1,2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",36385303,10000,100,100,5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",33208861,10000,100,100,0.5,0.5,1,0,0.484,0.471126596249072,0.496873403750928,0.7242,0.715440436555535,0.732959563444465,0.8024,0.795849795901684,0.808950204098316,8024,7242,4840
"HFR","Cauchy",163033,10000,100,100,1,0.5,1,0,0.9536,0.948181389051583,0.959018610948417,0.9841,0.981648260921223,0.986551739078776,0.9905,0.988904286405906,0.992095713594094,9905,9841,9536
"HFR","Cauchy",467085,10000,100,100,1.5,0.5,1,0,0.9957,0.994014439520463,0.997385560479537,0.999,0.998380503559332,0.999619496440668,0.9993,0.998864926265128,0.999735073734871,9993,9990,9957
"HFR","Cauchy",102762666,10000,100,100,2,0.5,1,0,0.9998,0.999435735018296,1.0001642649817,1,1,1,1,1,1,10000,10000,9998
"HFR","Cauchy",9847379,10000,100,100,2.5,0.5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"HFR","Cauchy",7506698,10000,10,100,0,1,1,1,0.0105,0.00787428002833509,0.0131257199716649,0.0599,0.0552488910915353,0.0645511089084647,0.0982,0.0933047287462389,0.103095271253761,982,599,105
"HFR","Cauchy",117343493,10000,10,100,0,0.5,0.5,1,0.0112,0.00848912745672984,0.0139108725432702,0.0558,0.0513011121310262,0.0602988878689738,0.094,0.0891994176072064,0.0988005823927936,940,558,112
"HFR","Cauchy",93478,10000,10,100,0,2,2,1,0.0105,0.00787428002833509,0.0131257199716649,0.0611,0.0564055324001118,0.0657944675998882,0.1042,0.099174198972114,0.109225801027886,1042,611,105
"HFR","Cauchy",17139917,10000,10,100,0.5,1,1,0,0.0428,0.0375860232749641,0.0480139767250359,0.1455,0.138588956897834,0.152411043102166,0.2118,0.20507879571744,0.21852120428256,2118,1455,428
"HFR","Cauchy",268173515,10000,10,100,0.5,0.5,0.5,0,0.1676,0.157978364471951,0.177221635528049,0.3813,0.371780162570212,0.390819837429788,0.4801,0.471881516946299,0.488318483053701,4801,3813,1676
"HFR","Cauchy",99007,10000,10,100,0.5,2,2,0,0.0154,0.012227978408588,0.018572021591412,0.0812,0.0758464165188539,0.0865535834811461,0.133,0.127413995625002,0.138586004374998,1330,812,154
"HFR","Cauchy",690199,10000,10,100,0.5,0.5,2,0,0.0311,0.0266283733977999,0.0355716266022001,0.0978,0.0919779368720702,0.10362206312793,0.1349,0.129280404796698,0.140519595203302,1349,978,311
"HFR","Cauchy",72911,10000,10,100,0.5,1,2,0,0.0161,0.0128578412422733,0.0193421587577267,0.075,0.0698375296611022,0.0801624703388978,0.1116,0.106420327816589,0.116779672183411,1116,750,161
"HFR","Cauchy",73519,10000,10,100,1,1,1,0,0.1628,0.153289843390248,0.172310156609752,0.3753,0.365809674535318,0.384790325464682,0.4746,0.466385619737856,0.482814380262144,4746,3753,1628
"HFR","Cauchy",902778,10000,10,100,1,0.5,0.5,0,0.5818,0.569093535384704,0.594506464615296,0.8019,0.794088068690625,0.809711931309375,0.86,0.854292063332517,0.865707936667483,8600,8019,5818
"HFR","Cauchy",184187,10000,10,100,1,2,2,0,0.0441,0.0388110265828099,0.0493889734171901,0.1538,0.146729164241082,0.160870835758918,0.2199,0.213086760494891,0.226713239505109,2199,1538,441
"HFR","Cauchy",1131041,10000,10,100,1,0.5,2,0,0.1021,0.0943003930874188,0.109899606912581,0.2479,0.239436848231634,0.256363151768366,0.3343,0.326539791873617,0.342060208126383,3343,2479,1021
"HFR","Cauchy",687058,10000,10,100,1,1,2,0,0.0573,0.0513129908316676,0.0632870091683324,0.191,0.183295454650662,0.198704545349338,0.2706,0.263291762071258,0.277908237928742,2706,1910,573
"HFR","Cauchy",297091973,10000,10,100,1.5,1,1,0,0.3652,0.352796915509145,0.377603084490855,0.6351,0.625664518674789,0.644535481325211,0.7236,0.716243280443594,0.730956719556406,7236,6351,3652
"HFR","Cauchy",160549,10000,10,100,1.5,0.5,0.5,0,0.8154,0.805405822449427,0.825394177550573,0.9381,0.933376912799619,0.942823087200381,0.9589,0.955634321157711,0.962165678842289,9589,9381,8154
"HFR","Cauchy",30686,10000,10,100,1.5,2,2,0,0.0934,0.085904041833645,0.100895958166355,0.2609,0.252293140529183,0.269506859470817,0.3419,0.334097003752085,0.349702996247915,3419,2609,934
"HFR","Cauchy",77537,10000,10,100,1.5,0.5,2,0,0.2183,0.207658746664723,0.228941253335277,0.4794,0.469608320988594,0.489191679011406,0.6102,0.602177256241416,0.618222743758584,6102,4794,2183
"HFR","Cauchy",650484,10000,10,100,1.5,1,2,0,0.1331,0.124349771626199,0.141850228373801,0.3611,0.351685738454536,0.370514261545464,0.4706,0.462389231033387,0.478810768966613,4706,3611,1331
