"method","distribution","seed","N","n1","n2","delta","scale","lambda3","lambda4","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"VW","GLDLS",346903273,10000,10,100,0,2,-0.2,-0.2,1,0.0083,0.00596291202152422,0.0106370879784758,0.047,0.0428518786710126,0.0511481213289874,0.0932,0.0884177793086893,0.0979822206913107,932,470,83
"VW","GLDLS",6705643,10000,10,100,0.5,2,-0.002,-0.002,0,0.1787,0.168831320465703,0.188568679534297,0.3963,0.386713089003772,0.405886910996228,0.5219,0.513682893372058,0.530117106627942,5219,3963,1787
"VW","GLDLS",6652259,10000,10,100,0.5,2,-0.002,-0.02,0,0.1659,0.156317515789998,0.175482484210002,0.3874,0.377851736935002,0.396948263064998,0.5141,0.505878271074952,0.522321728925048,5141,3874,1659
"VW","GLDLS",1377379,10000,10,100,0.5,2,-0.002,-0.05,0,0.1632,0.153680442275874,0.172719557724126,0.3767,0.367202649960247,0.386197350039753,0.5066,0.498375716593216,0.514824283406784,5066,3767,1632
"VW","GLDLS",18750298,10000,10,100,0.5,2,-0.002,-0.1,0,0.1591,0.149677782508828,0.168522217491172,0.3579,0.348504102822274,0.367295897177726,0.4813,0.473080754413465,0.489519245586535,4813,3579,1591
"VW","GLDLS",8867811,10000,10,100,0.5,2,-0.002,-0.2,0,0.1501,0.140899315906074,0.159300684093926,0.3367,0.327437406003845,0.345962593996155,0.4562,0.448006619114193,0.464393380885807,4562,3367,1501
"VW","GLDLS",69307,10000,10,100,1,2,-0.002,-0.002,0,0.7631,0.75214735236721,0.77405264763279,0.9145,0.909019363690227,0.919980636309773,0.9558,0.952418880269511,0.959181119730489,9558,9145,7631
"VW","GLDLS",1042722,10000,10,100,1,2,-0.002,-0.02,0,0.7506,0.739454530614099,0.761745469385901,0.9083,0.902643400949546,0.913956599050454,0.9487,0.94507098272851,0.95232901727149,9487,9083,7506
"VW","GLDLS",194911,10000,10,100,1,2,-0.002,-0.05,0,0.7231,0.71157325946623,0.73462674053377,0.8956,0.889606736626645,0.901593263373355,0.9417,0.937845602820313,0.945554397179686,9417,8956,7231
"VW","GLDLS",16593968,10000,10,100,1,2,-0.002,-0.1,0,0.7027,0.690925884546545,0.714474115453455,0.8784,0.871994264202264,0.884805735797736,0.9294,0.925186242030788,0.933613757969212,9294,8784,7027
"VW","GLDLS",65273697,10000,10,100,1,2,-0.002,-0.2,0,0.6393,0.626929954927464,0.651670045072536,0.8307,0.823349673079271,0.838050326920729,0.8957,0.890672068600331,0.900727931399669,8957,8307,6393
"VW","GLDLS",8054581,10000,10,100,1.5,2,-0.002,-0.002,0,0.9851,0.981979105035887,0.988220894964113,0.9979,0.997002758753512,0.998797241246488,0.9992,0.998734909885721,0.999665090114279,9992,9979,9851
"VW","GLDLS",10067555,10000,10,100,1.5,2,-0.002,-0.02,0,0.983,0.979669978187219,0.986330021812781,0.9969,0.995810410984637,0.997989589015363,0.9988,0.998230497293773,0.999369502706227,9988,9969,9830
"VW","GLDLS",25331814,10000,10,100,1.5,2,-0.002,-0.05,0,0.9795,0.975849729830054,0.983150270169946,0.9959,0.994647563067296,0.997152436932704,0.9984,0.997742526610729,0.999057473389271,9984,9959,9795
"VW","GLDLS",5438606,10000,10,100,1.5,2,-0.002,-0.1,0,0.9677,0.963145743462902,0.972254256537098,0.993,0.991365895915188,0.994634104084812,0.9973,0.996446387641974,0.998153612358026,9973,9930,9677
"VW","GLDLS",1851040,10000,10,100,1.5,2,-0.002,-0.2,0,0.9434,0.937447464279507,0.949352535720493,0.9834,0.980895764214296,0.985904235785704,0.9924,0.990971382136609,0.993828617863391,9924,9834,9434
"VW","GLDLS",79866679,10000,10,100,2,2,-0.002,-0.002,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"VW","GLDLS",45987804,10000,10,100,2,2,-0.002,-0.02,0,0.9994,0.998769200767229,1.00003079923277,1,1,1,1,1,1,10000,10000,9994
"VW","GLDLS",104800,10000,10,100,2,2,-0.002,-0.05,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
"VW","GLDLS",55361,10000,10,100,2,2,-0.002,-0.1,0,0.9988,0.997908182996206,0.999691817003794,1,1,1,1,1,1,10000,10000,9988
"VW","GLDLS",322469275,10000,10,100,2,2,-0.002,-0.2,0,0.9943,0.992360713356985,0.996239286643015,0.9991,0.998512264659562,0.999687735340438,0.9996,0.999271065806581,0.999928934193419,9996,9991,9943
"VW","GLDLS",426222,10000,10,100,2.5,2,-0.002,-0.002,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","GLDLS",904377,10000,10,100,2.5,2,-0.002,-0.02,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","GLDLS",75586142,10000,10,100,2.5,2,-0.002,-0.05,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","GLDLS",2375415,10000,10,100,2.5,2,-0.002,-0.1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"VW","GLDLS",49136083,10000,10,100,2.5,2,-0.002,-0.2,0,0.9997,0.999253890643434,1.00014610935657,1,1,1,1,1,1,10000,10000,9997
