"method","distribution","seed","N","n1","n2","delta","sd","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Gastwirth","Logistic",68829627,10000,10,100,2,3,0,0.0602,0.054072803271112,0.066327196728888,0.1659,0.158608979405433,0.173191020594567,0.2573,0.250108946706652,0.264491053293348,2573,1659,602
"Gastwirth","Logistic",21477201,10000,10,100,2.5,3,0,0.0915,0.0840729068379076,0.0989270931620924,0.2325,0.22422044983106,0.24077955016894,0.3336,0.325843846107664,0.341356153892336,3336,2325,915
"Gastwirth","Logistic",1913376,10000,10,100,1,1,0,0.1352,0.12639170107078,0.14400829892922,0.2944,0.285466857532626,0.303333142467374,0.4073,0.399217595701601,0.415382404298399,4073,2944,1352
"Gastwirth","Logistic",33142514,10000,10,100,1,3,0,0.0268,0.0226397990788213,0.0309602009211787,0.0898,0.0841964576923521,0.0954035423076479,0.153,0.14707820562857,0.15892179437143,1530,898,268
"Gastwirth","Logistic",6649227,10000,10,100,5,1,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Gastwirth","Logistic",48836,10000,10,100,5,3,0,0.4354,0.42262795300264,0.44817204699736,0.6544,0.645078955452182,0.663721044547818,0.7548,0.747723115935074,0.761876884064926,7548,6544,4354
"Gastwirth","Logistic",3765044,10000,10,100,0.5,5,0,0.015,0.0118688086867775,0.0181311913132225,0.0666,0.0617131716553167,0.0714868283446833,0.1262,0.120737372333766,0.131662627666234,1262,666,150
"Gastwirth","Logistic",561364,10000,10,100,1,5,0,0.0189,0.015392211510723,0.022407788489277,0.0685,0.0635490015915979,0.0734509984084021,0.127,0.121522594612638,0.132477405387362,1270,685,189
"Gastwirth","Logistic",9824076,10000,10,100,1.5,5,0,0.0226,0.0187714330533444,0.0264285669466556,0.0841,0.078660260547563,0.089539739452437,0.1533,0.14737345263549,0.15922654736451,1533,841,226
"Gastwirth","Logistic",68524,10000,10,100,2,5,0,0.0291,0.0247700826783247,0.0334299173216753,0.1021,0.0961655164795578,0.108034483520442,0.173,0.166777832348972,0.179222167651028,1730,1021,291
"Gastwirth","Logistic",107022237,10000,10,100,2.5,5,0,0.0377,0.0327935002993075,0.0426064997006925,0.1191,0.112751439581259,0.125448560418741,0.1929,0.186409237927795,0.199390762072205,1929,1191,377
"Gastwirth","Logistic",8219329,10000,10,100,5,5,0,0.1387,0.129796488728583,0.147603511271417,0.306,0.296967738143743,0.315032261856257,0.4177,0.40958718570453,0.42581281429547,4177,3060,1387
"Gastwirth","Logistic",35851,10000,10,100,3,1,0,0.9621,0.957181014175708,0.967018985824292,0.9912,0.989369464928061,0.993030535071939,0.9959,0.994848847574338,0.996951152425662,9959,9912,9621
"Gastwirth","Logistic",517365,10000,10,100,3,3,0,0.1437,0.134663771285041,0.152736228714959,0.3035,0.29448852298233,0.31251147701767,0.4128,0.404701049025559,0.420898950974441,4128,3035,1437
"Gastwirth","Logistic",2795147,10000,10,100,3,5,0,0.0484,0.0428716471261917,0.0539283528738083,0.1456,0.138686986918687,0.152513013081313,0.2291,0.222186826289831,0.236013173710169,2291,1456,484
"Gastwirth","Logistic",39730,10000,10,100,0.5,2,0,0.023,0.0191384909362271,0.0268615090637729,0.0818,0.0764284284197639,0.0871715715802361,0.1445,0.138716245734873,0.150283754265127,1445,818,230
"Gastwirth","Logistic",13402349,10000,10,100,1,2,0,0.0401,0.035046048838441,0.045153951161559,0.1236,0.117149156718196,0.130050843281804,0.2037,0.197074788078727,0.210325211921273,2037,1236,401
"Gastwirth","Logistic",364331121,10000,10,100,1.5,2,0,0.0757,0.068886029093181,0.082513970906819,0.1961,0.188317916569041,0.203882083430959,0.2922,0.28471897187922,0.29968102812078,2922,1961,757
"Gastwirth","Logistic",125645021,10000,10,100,2,2,0,0.1319,0.123183279220345,0.140616720779655,0.296,0.287052777110187,0.304947222889813,0.4036,0.395529316832411,0.411670683167589,4036,2960,1319
"Gastwirth","Logistic",3793335,10000,10,100,2.5,2,0,0.2308,0.219946160412392,0.241653839587608,0.439,0.429273205017068,0.448726794982932,0.553,0.544821338582781,0.561178661417219,5530,4390,2308
"Gastwirth","Logistic",204520,10000,10,100,3,2,0,0.3388,0.326607746554067,0.350992253445933,0.5584,0.548667076530127,0.568132923469873,0.6707,0.662969173604344,0.678430826395656,6707,5584,3388
"Gastwirth","Logistic",351812159,10000,10,100,5,2,0,0.8472,0.837931690895982,0.856468309104018,0.9449,0.94042776315493,0.94937223684507,0.9713,0.96855347507261,0.97404652492739,9713,9449,8472
