"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Cucconi","ghEqual",3939830,1000,10,100,1.5,3,-3,3,0,0,0.924,0.902413181479801,0.945586818520199,0.979,0.970112961438139,0.987887038561861,0.995,0.991330875530184,0.998669124469816
"Cucconi","ghEqual",109388,1000,10,100,1.5,3,-1,3,0,0,0.711,0.6740742282856,0.7479257717144,0.863,0.841688120458298,0.884311879541702,0.903,0.887604434541888,0.918395565458112
"Cucconi","ghEqual",6519671,1000,10,100,1.5,3,1,-3,0,0,0.053,0.03475017169352,0.07124982830648,0.161,0.138220195646143,0.183779804353857,0.193,0.172470360456769,0.213529639543231
"Cucconi","ghEqual",237613622,1000,10,100,2,3,1,1,0,0,0.612,0.572304851356167,0.651695148643833,0.766,0.739759120624491,0.792240879375509,0.827,0.807323778239332,0.846676221760668
"Cucconi","ghEqual",206578582,1000,10,100,2,3,3,3,0,0,0.812,0.780172480130302,0.843827519869698,0.912,0.89444120022325,0.92955879977675,0.932,0.918904312144832,0.945095687855168
"Cucconi","ghEqual",1616852,1000,10,100,2,3,1,3,0,0,0.834,0.803690209955462,0.864309790044538,0.916,0.898807325094681,0.933192674905319,0.929,0.915640108422034,0.942359891577966
"Cucconi","ghEqual",134530386,1000,10,100,2,3,-1,1,0,0,0.658,0.619356908923638,0.696643091076362,0.865,0.84381975354251,0.88618024645749,0.934,0.921084497489451,0.946915502510549
"Cucconi","ghEqual",24032424,1000,10,100,2,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",30604,1000,10,100,2,3,-1,3,0,0,0.886,0.860111007761908,0.911888992238092,0.96,0.947854324226293,0.972145675773706,0.975,0.966878463238093,0.983121536761907
"Cucconi","ghEqual",326516927,1000,10,100,2,3,1,-3,0,0,0.028,0.0145612768606538,0.0414387231393462,0.133,0.111952939929767,0.154047060070233,0.165,0.145691385487949,0.184308614512051
"Cucconi","ghEqual",19007,1000,10,100,2.5,3,1,1,0,0,0.757,0.722062088915105,0.791937911084895,0.866,0.844886150744121,0.887113849255879,0.909,0.894038727260858,0.923961272739142
"Cucconi","ghEqual",909719,1000,10,100,2.5,3,3,3,0,0,0.869,0.841515275077527,0.896484724922473,0.933,0.91750347595104,0.94849652404896,0.949,0.937555835374524,0.960444164625476
"Cucconi","ghEqual",834015,1000,10,100,2.5,3,1,3,0,0,0.88,0.853528544701887,0.906471455298113,0.929,0.91308183131136,0.94491816868864,0.955,0.944216149835286,0.965783850164714
"Cucconi","ghEqual",37366048,1000,10,100,2.5,3,-1,1,0,0,0.883,0.856817015939049,0.909182984060951,0.964,0.952453620203717,0.975546379796282,0.983,0.976275389693447,0.989724610306553
"Cucconi","ghEqual",190948,1000,10,100,2.5,3,-3,3,0,0,1,1,1,1,1,1,1,1,1
"Cucconi","ghEqual",412630,1000,10,100,2.5,3,-1,3,0,0,0.989,0.980503494418056,0.997496505581944,0.999,0.997040980245123,1.00095901975488,1,1,1
"Cucconi","ghEqual",13832285,1000,10,100,2.5,3,1,-3,0,0,0.035,0.0200292507067949,0.0499707492932051,0.178,0.154291614445517,0.201708385554483,0.234,0.211976404809841,0.256023595190159
