"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI","ct_0.10","ct_0.05","ct_0.01"
"Yuen","ghEqualK",77629,10000,100,100,1,3,3,3,0.2,0,0.2641,0.252743631909041,0.275456368090959,0.4937,0.483900777954878,0.503499222045122,0.6141,0.606092022573273,0.622107977426727,6141,4937,2641
"Yuen","ghEqualK",20186,10000,100,100,1,3,1,3,0.2,0,0.5608,0.548015580087437,0.573584419912563,0.7868,0.778772471665475,0.794827528334525,0.8684,0.862838988997709,0.873961011002291,8684,7868,5608
"Yuen","ghEqualK",199421,10000,100,100,1,3,-1,1,0.2,0,0.7327,0.72129990596091,0.74410009403909,0.9137,0.908196191917445,0.919203808082555,0.959,0.955738126351696,0.962261873648304,9590,9137,7327
"Yuen","ghEqualK",326144448,10000,100,100,1,3,-3,3,0.2,0,0.9988,0.997908182996206,0.999691817003794,1,1,1,1,1,1,10000,10000,9988
"Yuen","ghEqualK",911344,10000,100,100,1,3,-1,3,0.2,0,0.9423,0.936293404853655,0.948306595146345,0.9924,0.990697817013832,0.994102182986168,0.9976,0.996795085514107,0.998404914485893,9976,9924,9423
"Yuen","ghEqualK",39982,10000,100,100,1,3,1,-3,0.2,0,0.0166,0.0133087186816463,0.0198912813183537,0.0602,0.0555380024888895,0.0648619975111104,0.1088,0.103677665459734,0.113922334540266,1088,602,166
"Yuen","ghEqualK",23662215,10000,100,100,1.5,3,1,1,0.2,0,0.6651,0.652942426428624,0.677257573571376,0.8505,0.84351101953358,0.85748898046642,0.9133,0.908671053302988,0.917928946697012,9133,8505,6651
"Yuen","ghEqualK",112082047,10000,100,100,1.5,3,3,3,0.2,0,0.6155,0.602968355697611,0.628031644302389,0.8142,0.806576674296765,0.821823325703235,0.8831,0.87781459708064,0.88838540291936,8831,8142,6155
"Yuen","ghEqualK",338951,10000,100,100,1.5,3,1,3,0.2,0,0.8699,0.86123399026849,0.87856600973151,0.9605,0.956682286762995,0.964317713237005,0.9816,0.979389237503123,0.983810762496877,9816,9605,8699
"Yuen","ghEqualK",885500,10000,100,100,1.5,3,-1,1,0.2,0,0.9676,0.963038934661877,0.972161065338123,0.9965,0.995342479356556,0.997657520643444,0.9988,0.998230497293773,0.999369502706227,9988,9965,9676
"Yuen","ghEqualK",60484,10000,100,100,1.5,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",53985,10000,100,100,1.5,3,-1,3,0.2,0,0.999,0.99818580467798,0.99981419532202,0.9999,0.999704009800245,1.00009599019976,1,1,1,10000,9999,9990
"Yuen","ghEqualK",345829783,10000,100,100,1.5,3,1,-3,0.2,0,0.1068,0.0988437972426681,0.114756202757332,0.2328,0.224516729262809,0.241083270737191,0.3284,0.320674567180565,0.336125432819435,3284,2328,1068
"Yuen","ghEqualK",160163134,10000,100,100,2,3,1,1,0.2,0,0.9101,0.902731649747669,0.917468350252331,0.9736,0.970457695137896,0.976742304862104,0.9875,0.98567236502294,0.989327634977061,9875,9736,9101
"Yuen","ghEqualK",11924099,10000,100,100,2,3,3,3,0.2,0,0.8837,0.875441747765329,0.891958252234672,0.9666,0.963078297220037,0.970121702779963,0.9847,0.982680873230633,0.986719126769367,9847,9666,8837
"Yuen","ghEqualK",2164810,10000,100,100,2,3,1,3,0.2,0,0.9817,0.978247284463276,0.985152715536724,0.9966,0.995459077956037,0.997740922043963,0.9982,0.997502714012833,0.998897285987167,9982,9966,9817
"Yuen","ghEqualK",41436,10000,100,100,2,3,-1,1,0.2,0,0.9992,0.998471688672108,0.999928311327892,1,1,1,1,1,1,10000,10000,9992
"Yuen","ghEqualK",494744,10000,100,100,2,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",4963453,10000,100,100,2,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",189296190,10000,100,100,2,3,1,-3,0.2,0,0.3343,0.322147844295707,0.346452155704293,0.5417,0.531934141716285,0.551465858283715,0.6529,0.645069012271241,0.660730987728759,6529,5417,3343
"Yuen","ghEqualK",12306659,10000,100,100,2.5,3,1,1,0.2,0,0.9897,0.987099144307653,0.992300855692347,0.9978,0.996881690321515,0.998718309678485,0.9992,0.998734909885721,0.999665090114279,9992,9978,9897
"Yuen","ghEqualK",6857429,10000,100,100,2.5,3,3,3,0.2,0,0.9814,0.977919630471702,0.984880369528298,0.9967,0.995575925048051,0.997824074951949,0.9988,0.998230497293773,0.999369502706227,9988,9967,9814
"Yuen","ghEqualK",231186128,10000,100,100,2.5,3,1,3,0.2,0,0.9984,0.997370424649992,0.999429575350008,0.9997,0.99936056896783,1.00003943103217,0.9998,0.999567385133966,1.00003261486603,9998,9997,9984
"Yuen","ghEqualK",1406553,10000,100,100,2.5,3,-1,1,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",94189,10000,100,100,2.5,3,-3,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",68185768,10000,100,100,2.5,3,-1,3,0.2,0,1,1,1,1,1,1,1,1,1,10000,10000,10000
"Yuen","ghEqualK",65242,10000,100,100,2.5,3,1,-3,0.2,0,0.6524,0.640132877031633,0.664667122968366,0.824,0.81653592471635,0.83146407528365,0.887,0.881792048466287,0.892207951533713,8870,8240,6524
"Yuen","ghEqualK",121648,10000,10,100,0,3,1,1,0.2,1,0.0298,0.0254198939478483,0.0341801060521517,0.0766,0.0713872680722677,0.0818127319277323,0.1235,0.118087781252631,0.128912218747369,1235,766,298
"Yuen","ghEqualK",24614,10000,10,100,0,3,3,3,0.2,1,0.0657,0.0593177807742623,0.0720822192257377,0.1168,0.110504836373723,0.123095163626277,0.1585,0.152492308879913,0.164507691120087,1585,1168,657
"Yuen","ghEqualK",68301,10000,10,100,0,3,-3,-3,0.2,1,0.0639,0.0575997554057081,0.0702002445942919,0.1148,0.108551903650423,0.121048096349577,0.1569,0.15091702871142,0.16288297128858,1569,1148,639
"Yuen","ghEqualK",229939,10000,10,100,0,3,-1,-1,0.2,1,0.0263,0.0221777310992785,0.0304222689007215,0.0708,0.065772786833881,0.075827213166119,0.117,0.111712636301757,0.122287363698243,1170,708,263
"Yuen","ghEqualK",1152278,10000,10,100,0.5,3,1,1,0.2,0,0.0599,0.0537871140060178,0.0660128859939822,0.1281,0.121549658007218,0.134650341992782,0.1869,0.18048727622184,0.19331272377816,1869,1281,599
"Yuen","ghEqualK",3888155,10000,10,100,0.5,3,3,3,0.2,0,0.1189,0.110562240063572,0.127237759936428,0.1846,0.17699573447239,0.19220426552761,0.2314,0.224462583488135,0.238337416511865,2314,1846,1189
"Yuen","ghEqualK",26832973,10000,10,100,0.5,3,1,3,0.2,0,0.0937,0.0861932553326321,0.101206744667368,0.1847,0.177094141522116,0.192305858477884,0.2514,0.244263694224664,0.258536305775336,2514,1847,937
